p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
-1     0.052000000000000005SCOPA         -1.0          1.0           0.0           0.407         2.124         0.001         0.488         2.313         0.001         0.841         -0.189        0.001         49990.0       0.0           
0.0    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.141         -14.399       0.01          0.451         -7.144        0.007         0.446         -7.255        0.007         36663.0       0.0           
0.01   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.141         -14.399       0.01          0.451         -7.144        0.007         0.446         -7.255        0.007         36663.0       0.0           
0.02   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.177         -13.301       0.009         0.475         -6.613        0.006         0.471         -6.687        0.006         36663.0       0.0           
0.03   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.415         -7.219        0.006         0.646         -3.61         0.005         0.643         -3.609        0.005         37922.0       0.0           
0.04   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.395         -6.486        0.004         0.649         -3.227        0.003         0.636         -3.259        0.003         43966.0       0.0           
0.05   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.468         -5.554        0.004         0.693         -2.741        0.003         0.671         -2.813        0.003         48124.0       0.0           
0.06   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.545         -3.555        0.003         0.739         -1.758        0.002         0.731         -1.797        0.002         48227.0       0.0           
0.07   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.528         -2.005        0.002         0.715         -0.858        0.001         0.746         -1.146        0.002         48496.0       0.0           
0.08   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.519         -0.723        0.001         0.683         -0.049        0.001         0.762         -0.675        0.001         49085.0       0.0           
0.09   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.463         0.445         0.001         0.618         0.737         0.001         0.765         -0.292        0.001         49465.0       0.0           
0.1    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.372         1.701         0.001         0.515         1.667         0.001         0.758         0.034         0.001         49817.0       0.0           
-1     0.053  SCOPA         -1.0          1.0           0.0           0.405         2.091         0.001         0.488         2.294         0.001         0.838         -0.203        0.001         49994.0       0.0           
0.0    0.053  BASICTOOL     -1.0          1.0           -1.0          0.133         -14.55        0.01          0.438         -7.362        0.007         0.446         -7.188        0.007         36393.0       0.0           
0.01   0.053  BASICTOOL     -1.0          1.0           -1.0          0.133         -14.55        0.01          0.438         -7.362        0.007         0.446         -7.188        0.007         36393.0       0.0           
0.02   0.053  BASICTOOL     -1.0          1.0           -1.0          0.168         -13.512       0.01          0.461         -6.859        0.007         0.47          -6.653        0.006         36393.0       0.0           
0.03   0.053  BASICTOOL     -1.0          1.0           -1.0          0.409         -7.423        0.007         0.636         -3.788        0.005         0.64          -3.634        0.005         37620.0       0.0           
0.04   0.053  BASICTOOL     -1.0          1.0           -1.0          0.388         -6.607        0.004         0.638         -3.355        0.003         0.635         -3.252        0.003         43785.0       0.0           
0.05   0.053  BASICTOOL     -1.0          1.0           -1.0          0.463         -5.673        0.004         0.684         -2.874        0.003         0.669         -2.799        0.003         47980.0       0.0           
0.06   0.053  BASICTOOL     -1.0          1.0           -1.0          0.54          -3.654        0.003         0.733         -1.849        0.002         0.729         -1.804        0.002         48092.0       0.0           
0.07   0.053  BASICTOOL     -1.0          1.0           -1.0          0.527         -2.096        0.002         0.715         -0.939        0.002         0.742         -1.157        0.002         48387.0       0.0           
0.08   0.053  BASICTOOL     -1.0          1.0           -1.0          0.522         -0.799        0.001         0.689         -0.11         0.001         0.759         -0.689        0.001         48988.0       0.0           
0.09   0.053  BASICTOOL     -1.0          1.0           -1.0          0.466         0.347         0.001         0.622         0.662         0.001         0.763         -0.315        0.001         49418.0       0.0           
0.1    0.053  BASICTOOL     -1.0          1.0           -1.0          0.378         1.57          0.001         0.524         1.571         0.001         0.754         -0.0          0.001         49805.0       0.0           
-1     0.054  SCOPA         -1.0          1.0           0.0           0.405         2.092         0.001         0.487         2.298         0.001         0.836         -0.206        0.001         49990.0       0.0           
0.0    0.054  BASICTOOL     -1.0          1.0           -1.0          0.131         -14.63        0.01          0.435         -7.397        0.007         0.439         -7.233        0.007         35868.0       0.0           
0.01   0.054  BASICTOOL     -1.0          1.0           -1.0          0.131         -14.63        0.01          0.435         -7.397        0.007         0.439         -7.233        0.007         35868.0       0.0           
0.02   0.054  BASICTOOL     -1.0          1.0           -1.0          0.165         -13.601       0.01          0.458         -6.868        0.007         0.462         -6.732        0.007         35868.0       0.0           
0.03   0.054  BASICTOOL     -1.0          1.0           -1.0          0.398         -7.63         0.007         0.628         -3.883        0.005         0.63          -3.747        0.005         37123.0       0.0           
0.04   0.054  BASICTOOL     -1.0          1.0           -1.0          0.372         -6.855        0.004         0.63          -3.444        0.003         0.621         -3.41         0.003         43504.0       0.0           
0.05   0.054  BASICTOOL     -1.0          1.0           -1.0          0.447         -5.933        0.004         0.675         -2.96         0.003         0.656         -2.974        0.003         47960.0       0.0           
0.06   0.054  BASICTOOL     -1.0          1.0           -1.0          0.529         -3.837        0.003         0.727         -1.932        0.002         0.72          -1.904        0.002         48075.0       0.0           
0.07   0.054  BASICTOOL     -1.0          1.0           -1.0          0.52          -2.247        0.002         0.71          -1.008        0.002         0.737         -1.239        0.002         48372.0       0.0           
0.08   0.054  BASICTOOL     -1.0          1.0           -1.0          0.523         -0.916        0.001         0.688         -0.186        0.001         0.757         -0.73         0.001         49019.0       0.0           
0.09   0.054  BASICTOOL     -1.0          1.0           -1.0          0.474         0.229         0.001         0.629         0.591         0.001         0.763         -0.362        0.001         49448.0       0.0           
0.1    0.054  BASICTOOL     -1.0          1.0           -1.0          0.387         1.478         0.001         0.531         1.526         0.001         0.755         -0.048        0.001         49824.0       0.0           
-1     0.055  SCOPA         -1.0          1.0           0.0           0.4           2.065         0.001         0.484         2.286         0.001         0.831         -0.221        0.001         49982.0       0.0           
0.0    0.055  BASICTOOL     -1.0          1.0           -1.0          0.126         -14.839       0.011         0.437         -7.382        0.007         0.427         -7.457        0.007         35492.0       0.0           
0.01   0.055  BASICTOOL     -1.0          1.0           -1.0          0.126         -14.839       0.011         0.437         -7.382        0.007         0.427         -7.457        0.007         35492.0       0.0           
0.02   0.055  BASICTOOL     -1.0          1.0           -1.0          0.158         -13.835       0.01          0.46          -6.879        0.007         0.45          -6.955        0.007         35492.0       0.0           
0.03   0.055  BASICTOOL     -1.0          1.0           -1.0          0.39          -7.798        0.007         0.629         -3.884        0.005         0.618         -3.914        0.005         36714.0       0.0           
0.04   0.055  BASICTOOL     -1.0          1.0           -1.0          0.368         -6.977        0.004         0.631         -3.463        0.003         0.616         -3.515        0.003         43078.0       0.0           
0.05   0.055  BASICTOOL     -1.0          1.0           -1.0          0.441         -6.124        0.004         0.673         -3.026        0.003         0.65          -3.098        0.003         47747.0       0.0           
0.06   0.055  BASICTOOL     -1.0          1.0           -1.0          0.522         -4.031        0.003         0.724         -1.994        0.003         0.712         -2.037        0.003         47885.0       0.0           
0.07   0.055  BASICTOOL     -1.0          1.0           -1.0          0.514         -2.401        0.002         0.707         -1.07         0.002         0.731         -1.331        0.002         48192.0       0.0           
0.08   0.055  BASICTOOL     -1.0          1.0           -1.0          0.516         -1.097        0.001         0.684         -0.289        0.001         0.752         -0.809        0.001         48874.0       0.0           
0.09   0.055  BASICTOOL     -1.0          1.0           -1.0          0.466         0.084         0.001         0.625         0.486         0.001         0.757         -0.402        0.001         49354.0       0.0           
0.1    0.055  BASICTOOL     -1.0          1.0           -1.0          0.384         1.319         0.001         0.531         1.394         0.001         0.752         -0.075        0.001         49777.0       0.0           
-1     0.056  SCOPA         -1.0          1.0           0.0           0.398         2.047         0.001         0.482         2.276         0.001         0.83          -0.229        0.001         49982.0       0.0           
0.0    0.056  BASICTOOL     -1.0          1.0           -1.0          0.121         -14.945       0.011         0.431         -7.454        0.007         0.427         -7.49         0.007         35053.0       0.0           
0.01   0.056  BASICTOOL     -1.0          1.0           -1.0          0.121         -14.945       0.011         0.431         -7.454        0.007         0.427         -7.49         0.007         35053.0       0.0           
0.02   0.056  BASICTOOL     -1.0          1.0           -1.0          0.153         -13.969       0.01          0.452         -6.976        0.007         0.449         -6.993        0.007         35053.0       0.0           
0.03   0.056  BASICTOOL     -1.0          1.0           -1.0          0.381         -7.947        0.007         0.618         -3.997        0.005         0.617         -3.95         0.005         36333.0       0.0           
0.04   0.056  BASICTOOL     -1.0          1.0           -1.0          0.356         -7.159        0.004         0.619         -3.602        0.004         0.611         -3.557        0.003         42875.0       0.0           
0.05   0.056  BASICTOOL     -1.0          1.0           -1.0          0.432         -6.316        0.004         0.662         -3.162        0.003         0.646         -3.154        0.003         47627.0       0.0           
0.06   0.056  BASICTOOL     -1.0          1.0           -1.0          0.516         -4.186        0.003         0.716         -2.117        0.003         0.711         -2.069        0.003         47728.0       0.0           
0.07   0.056  BASICTOOL     -1.0          1.0           -1.0          0.511         -2.551        0.002         0.703         -1.195        0.002         0.729         -1.357        0.002         48079.0       0.0           
0.08   0.056  BASICTOOL     -1.0          1.0           -1.0          0.516         -1.194        0.001         0.683         -0.362        0.001         0.751         -0.832        0.001         48789.0       0.0           
0.09   0.056  BASICTOOL     -1.0          1.0           -1.0          0.469         -0.028        0.001         0.628         0.425         0.001         0.756         -0.454        0.001         49264.0       0.0           
0.1    0.056  BASICTOOL     -1.0          1.0           -1.0          0.387         1.203         0.001         0.535         1.332         0.001         0.749         -0.128        0.001         49756.0       0.0           
-1     0.057  SCOPA         -1.0          1.0           0.0           0.394         2.044         0.001         0.482         2.261         0.001         0.823         -0.216        0.001         49991.0       0.0           
0.0    0.057  BASICTOOL     -1.0          1.0           -1.0          0.117         -15.136       0.011         0.421         -7.599        0.007         0.422         -7.537        0.007         34836.0       0.0           
0.01   0.057  BASICTOOL     -1.0          1.0           -1.0          0.117         -15.136       0.011         0.421         -7.599        0.007         0.422         -7.537        0.007         34836.0       0.0           
0.02   0.057  BASICTOOL     -1.0          1.0           -1.0          0.148         -14.196       0.011         0.441         -7.127        0.007         0.442         -7.07         0.007         34836.0       0.0           
0.03   0.057  BASICTOOL     -1.0          1.0           -1.0          0.37          -8.15         0.007         0.61          -4.088        0.005         0.608         -4.061        0.005         36136.0       0.0           
0.04   0.057  BASICTOOL     -1.0          1.0           -1.0          0.348         -7.293        0.005         0.61          -3.676        0.004         0.604         -3.617        0.003         42704.0       0.0           
0.05   0.057  BASICTOOL     -1.0          1.0           -1.0          0.422         -6.468        0.004         0.655         -3.234        0.003         0.638         -3.234        0.003         47519.0       0.0           
0.06   0.057  BASICTOOL     -1.0          1.0           -1.0          0.503         -4.319        0.003         0.709         -2.162        0.003         0.7           -2.157        0.003         47650.0       0.0           
0.07   0.057  BASICTOOL     -1.0          1.0           -1.0          0.502         -2.67         0.002         0.7           -1.237        0.002         0.722         -1.433        0.002         47974.0       0.0           
0.08   0.057  BASICTOOL     -1.0          1.0           -1.0          0.508         -1.308        0.001         0.683         -0.409        0.001         0.743         -0.898        0.001         48727.0       0.0           
0.09   0.057  BASICTOOL     -1.0          1.0           -1.0          0.467         -0.145        0.001         0.631         0.356         0.001         0.751         -0.5          0.001         49264.0       0.0           
0.1    0.057  BASICTOOL     -1.0          1.0           -1.0          0.388         1.091         0.001         0.539         1.275         0.001         0.744         -0.184        0.001         49742.0       0.0           
-1     0.058  SCOPA         -1.0          1.0           0.0           0.391         2.011         0.001         0.479         2.258         0.001         0.823         -0.248        0.001         49978.0       0.0           
0.0    0.058  BASICTOOL     -1.0          1.0           -1.0          0.113         -15.264       0.011         0.421         -7.642        0.007         0.415         -7.622        0.007         34500.0       0.0           
0.01   0.058  BASICTOOL     -1.0          1.0           -1.0          0.113         -15.264       0.011         0.421         -7.642        0.007         0.415         -7.622        0.007         34500.0       0.0           
0.02   0.058  BASICTOOL     -1.0          1.0           -1.0          0.144         -14.297       0.011         0.443         -7.132        0.007         0.435         -7.164        0.007         34500.0       0.0           
0.03   0.058  BASICTOOL     -1.0          1.0           -1.0          0.361         -8.308        0.007         0.606         -4.167        0.005         0.599         -4.141        0.005         35684.0       0.0           
0.04   0.058  BASICTOOL     -1.0          1.0           -1.0          0.338         -7.474        0.005         0.607         -3.727        0.004         0.595         -3.748        0.004         42487.0       0.0           
0.05   0.058  BASICTOOL     -1.0          1.0           -1.0          0.41          -6.638        0.004         0.649         -3.314        0.003         0.63          -3.324        0.003         47461.0       0.0           
0.06   0.058  BASICTOOL     -1.0          1.0           -1.0          0.493         -4.487        0.003         0.703         -2.268        0.003         0.695         -2.219        0.003         47577.0       0.0           
0.07   0.058  BASICTOOL     -1.0          1.0           -1.0          0.495         -2.838        0.002         0.698         -1.336        0.002         0.716         -1.502        0.002         47935.0       0.0           
0.08   0.058  BASICTOOL     -1.0          1.0           -1.0          0.507         -1.45         0.001         0.68          -0.51         0.001         0.741         -0.94         0.001         48722.0       0.0           
0.09   0.058  BASICTOOL     -1.0          1.0           -1.0          0.47          -0.255        0.001         0.632         0.268         0.001         0.751         -0.522        0.001         49258.0       0.0           
0.1    0.058  BASICTOOL     -1.0          1.0           -1.0          0.394         1.01          0.001         0.542         1.211         0.001         0.746         -0.202        0.001         49744.0       0.0           
-1     0.059000000000000004SCOPA         -1.0          1.0           0.0           0.472         1.307         0.001         0.578         1.521         0.001         0.821         -0.215        0.001         49990.0       0.0           
0.0    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.108         -15.324       0.011         0.417         -7.692        0.008         0.416         -7.632        0.007         33960.0       0.0           
0.01   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.108         -15.324       0.011         0.417         -7.692        0.008         0.416         -7.632        0.007         33960.0       0.0           
0.02   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.138         -14.392       0.011         0.438         -7.227        0.007         0.436         -7.166        0.007         33960.0       0.0           
0.03   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.362         -8.353        0.008         0.606         -4.171        0.005         0.599         -4.182        0.005         35228.0       0.0           
0.04   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.336         -7.561        0.005         0.603         -3.802        0.004         0.593         -3.759        0.004         42105.0       0.0           
0.05   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.409         -6.805        0.004         0.642         -3.435        0.003         0.632         -3.37         0.003         47238.0       0.0           
0.06   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.491         -4.603        0.003         0.698         -2.334        0.003         0.695         -2.269        0.003         47361.0       0.0           
0.07   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.493         -2.924        0.002         0.694         -1.392        0.002         0.715         -1.532        0.002         47722.0       0.0           
0.08   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.505         -1.558        0.002         0.682         -0.566        0.001         0.738         -0.992        0.001         48560.0       0.0           
0.09   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.467         -0.377        0.001         0.633         0.22          0.001         0.745         -0.597        0.001         49115.0       0.0           
0.1    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.392         0.87          0.001         0.545         1.122         0.001         0.743         -0.252        0.001         49670.0       0.0           
-1     0.06   SCOPA         -1.0          1.0           0.0           0.384         2.009         0.001         0.474         2.244         0.001         0.818         -0.235        0.001         49989.0       0.0           
0.0    0.06   BASICTOOL     -1.0          1.0           -1.0          0.107         -15.527       0.012         0.412         -7.81         0.008         0.41          -7.717        0.008         33762.0       0.0           
0.01   0.06   BASICTOOL     -1.0          1.0           -1.0          0.107         -15.527       0.012         0.412         -7.81         0.008         0.41          -7.717        0.008         33762.0       0.0           
0.02   0.06   BASICTOOL     -1.0          1.0           -1.0          0.134         -14.638       0.011         0.43          -7.391        0.007         0.431         -7.247        0.007         33762.0       0.0           
0.03   0.06   BASICTOOL     -1.0          1.0           -1.0          0.349         -8.643        0.008         0.593         -4.378        0.006         0.592         -4.266        0.006         35009.0       0.0           
0.04   0.06   BASICTOOL     -1.0          1.0           -1.0          0.325         -7.807        0.005         0.593         -3.934        0.004         0.586         -3.873        0.004         41825.0       0.0           
0.05   0.06   BASICTOOL     -1.0          1.0           -1.0          0.394         -7.04         0.004         0.632         -3.525        0.003         0.619         -3.515        0.003         47140.0       0.0           
0.06   0.06   BASICTOOL     -1.0          1.0           -1.0          0.478         -4.839        0.004         0.688         -2.434        0.003         0.686         -2.405        0.003         47262.0       0.0           
0.07   0.06   BASICTOOL     -1.0          1.0           -1.0          0.484         -3.127        0.002         0.689         -1.49         0.002         0.709         -1.638        0.002         47631.0       0.0           
0.08   0.06   BASICTOOL     -1.0          1.0           -1.0          0.497         -1.708        0.002         0.678         -0.623        0.001         0.731         -1.085        0.001         48492.0       0.0           
0.09   0.06   BASICTOOL     -1.0          1.0           -1.0          0.462         -0.508        0.001         0.631         0.149         0.001         0.741         -0.657        0.001         49101.0       0.0           
0.1    0.06   BASICTOOL     -1.0          1.0           -1.0          0.392         0.754         0.001         0.547         1.049         0.001         0.74          -0.294        0.001         49672.0       0.0           
-1     0.061  SCOPA         -1.0          1.0           0.0           0.384         1.967         0.001         0.473         2.233         0.001         0.815         -0.266        0.001         49979.0       0.0           
0.0    0.061  BASICTOOL     -1.0          1.0           -1.0          0.106         -15.578       0.012         0.411         -7.763        0.008         0.404         -7.814        0.008         33418.0       0.0           
0.01   0.061  BASICTOOL     -1.0          1.0           -1.0          0.106         -15.578       0.012         0.411         -7.763        0.008         0.404         -7.814        0.008         33418.0       0.0           
0.02   0.061  BASICTOOL     -1.0          1.0           -1.0          0.132         -14.69        0.011         0.43          -7.306        0.007         0.422         -7.384        0.007         33418.0       0.0           
0.03   0.061  BASICTOOL     -1.0          1.0           -1.0          0.341         -8.764        0.008         0.589         -4.362        0.006         0.58          -4.402        0.006         34649.0       0.0           
0.04   0.061  BASICTOOL     -1.0          1.0           -1.0          0.317         -7.882        0.005         0.591         -3.939        0.004         0.578         -3.943        0.004         41587.0       0.0           
0.05   0.061  BASICTOOL     -1.0          1.0           -1.0          0.387         -7.187        0.005         0.631         -3.555        0.003         0.611         -3.632        0.003         46979.0       0.0           
0.06   0.061  BASICTOOL     -1.0          1.0           -1.0          0.471         -4.955        0.004         0.689         -2.471        0.003         0.677         -2.484        0.003         47115.0       0.0           
0.07   0.061  BASICTOOL     -1.0          1.0           -1.0          0.478         -3.206        0.002         0.687         -1.514        0.002         0.702         -1.691        0.002         47495.0       0.0           
0.08   0.061  BASICTOOL     -1.0          1.0           -1.0          0.494         -1.79         0.002         0.677         -0.695        0.001         0.728         -1.095        0.001         48370.0       0.0           
0.09   0.061  BASICTOOL     -1.0          1.0           -1.0          0.463         -0.6          0.001         0.633         0.076         0.001         0.74          -0.676        0.001         48977.0       0.0           
0.1    0.061  BASICTOOL     -1.0          1.0           -1.0          0.395         0.63          0.001         0.551         0.944         0.001         0.734         -0.314        0.001         49626.0       0.0           
-1     0.062  SCOPA         -1.0          1.0           0.0           0.379         1.997         0.001         0.473         2.223         0.001         0.81          -0.226        0.001         49985.0       0.0           
0.0    0.062  BASICTOOL     -1.0          1.0           -1.0          0.1           -15.72        0.012         0.406         -7.838        0.008         0.397         -7.882        0.008         32825.0       0.0           
0.01   0.062  BASICTOOL     -1.0          1.0           -1.0          0.1           -15.72        0.012         0.406         -7.838        0.008         0.397         -7.882        0.008         32825.0       0.0           
0.02   0.062  BASICTOOL     -1.0          1.0           -1.0          0.127         -14.823       0.012         0.424         -7.408        0.008         0.417         -7.415        0.007         32825.0       0.0           
0.03   0.062  BASICTOOL     -1.0          1.0           -1.0          0.335         -8.827        0.008         0.585         -4.436        0.006         0.578         -4.39         0.006         34050.0       0.0           
0.04   0.062  BASICTOOL     -1.0          1.0           -1.0          0.31          -7.983        0.005         0.584         -4.016        0.004         0.575         -3.966        0.004         41156.0       0.0           
0.05   0.062  BASICTOOL     -1.0          1.0           -1.0          0.378         -7.346        0.005         0.62          -3.689        0.003         0.609         -3.657        0.003         46831.0       0.0           
0.06   0.062  BASICTOOL     -1.0          1.0           -1.0          0.463         -5.102        0.004         0.68          -2.562        0.003         0.674         -2.54         0.003         46945.0       0.0           
0.07   0.062  BASICTOOL     -1.0          1.0           -1.0          0.47          -3.362        0.002         0.682         -1.618        0.002         0.695         -1.745        0.002         47348.0       0.0           
0.08   0.062  BASICTOOL     -1.0          1.0           -1.0          0.486         -1.935        0.002         0.673         -0.775        0.001         0.719         -1.16         0.001         48265.0       0.0           
0.09   0.062  BASICTOOL     -1.0          1.0           -1.0          0.458         -0.7          0.001         0.633         -0.001        0.001         0.734         -0.698        0.001         48933.0       0.0           
0.1    0.062  BASICTOOL     -1.0          1.0           -1.0          0.394         0.499         0.001         0.554         0.882         0.001         0.732         -0.383        0.001         49628.0       0.0           
-1     0.063  SCOPA         -1.0          1.0           0.0           0.376         1.975         0.001         0.473         2.217         0.001         0.804         -0.242        0.001         49987.0       0.0           
0.0    0.063  BASICTOOL     -1.0          1.0           -1.0          0.093         -15.91        0.012         0.399         -7.957        0.008         0.392         -7.953        0.008         32690.0       0.0           
0.01   0.063  BASICTOOL     -1.0          1.0           -1.0          0.093         -15.91        0.012         0.399         -7.957        0.008         0.392         -7.953        0.008         32690.0       0.0           
0.02   0.063  BASICTOOL     -1.0          1.0           -1.0          0.119         -15.031       0.012         0.417         -7.526        0.008         0.41          -7.505        0.007         32690.0       0.0           
0.03   0.063  BASICTOOL     -1.0          1.0           -1.0          0.323         -9.069        0.008         0.575         -4.565        0.006         0.569         -4.505        0.006         33904.0       0.0           
0.04   0.063  BASICTOOL     -1.0          1.0           -1.0          0.298         -8.155        0.005         0.577         -4.063        0.004         0.565         -4.093        0.004         41114.0       0.0           
0.05   0.063  BASICTOOL     -1.0          1.0           -1.0          0.368         -7.454        0.005         0.617         -3.672        0.003         0.597         -3.783        0.003         46821.0       0.0           
0.06   0.063  BASICTOOL     -1.0          1.0           -1.0          0.455         -5.213        0.004         0.678         -2.561        0.003         0.664         -2.652        0.003         46940.0       0.0           
0.07   0.063  BASICTOOL     -1.0          1.0           -1.0          0.466         -3.457        0.002         0.682         -1.613        0.002         0.688         -1.844        0.002         47354.0       0.0           
0.08   0.063  BASICTOOL     -1.0          1.0           -1.0          0.488         -2.02         0.002         0.677         -0.799        0.001         0.716         -1.221        0.002         48293.0       0.0           
0.09   0.063  BASICTOOL     -1.0          1.0           -1.0          0.46          -0.801        0.001         0.636         -0.038        0.001         0.729         -0.763        0.001         48939.0       0.0           
0.1    0.063  BASICTOOL     -1.0          1.0           -1.0          0.397         0.452         0.001         0.557         0.848         0.001         0.727         -0.397        0.001         49617.0       0.0           
-1     0.064  SCOPA         -1.0          1.0           0.0           0.376         1.94          0.001         0.469         2.197         0.001         0.808         -0.257        0.001         49991.0       0.0           
0.0    0.064  BASICTOOL     -1.0          1.0           -1.0          0.093         -15.945       0.012         0.395         -8.023        0.008         0.396         -7.921        0.008         32297.0       0.0           
0.01   0.064  BASICTOOL     -1.0          1.0           -1.0          0.093         -15.945       0.012         0.395         -8.023        0.008         0.396         -7.921        0.008         32297.0       0.0           
0.02   0.064  BASICTOOL     -1.0          1.0           -1.0          0.119         -15.111       0.012         0.413         -7.597        0.008         0.414         -7.515        0.008         32297.0       0.0           
0.03   0.064  BASICTOOL     -1.0          1.0           -1.0          0.322         -9.184        0.008         0.571         -4.656        0.006         0.572         -4.529        0.006         33551.0       0.0           
0.04   0.064  BASICTOOL     -1.0          1.0           -1.0          0.296         -8.277        0.005         0.571         -4.191        0.004         0.567         -4.086        0.004         40731.0       0.0           
0.05   0.064  BASICTOOL     -1.0          1.0           -1.0          0.362         -7.67         0.005         0.611         -3.829        0.004         0.597         -3.84         0.004         46642.0       0.0           
0.06   0.064  BASICTOOL     -1.0          1.0           -1.0          0.447         -5.422        0.004         0.67          -2.732        0.003         0.663         -2.691        0.003         46765.0       0.0           
0.07   0.064  BASICTOOL     -1.0          1.0           -1.0          0.459         -3.651        0.003         0.675         -1.754        0.002         0.689         -1.897        0.002         47203.0       0.0           
0.08   0.064  BASICTOOL     -1.0          1.0           -1.0          0.482         -2.194        0.002         0.67          -0.903        0.001         0.717         -1.291        0.002         48184.0       0.0           
0.09   0.064  BASICTOOL     -1.0          1.0           -1.0          0.456         -0.964        0.001         0.632         -0.131        0.001         0.731         -0.834        0.001         48902.0       0.0           
0.1    0.064  BASICTOOL     -1.0          1.0           -1.0          0.396         0.303         0.001         0.557         0.77          0.001         0.728         -0.466        0.001         49581.0       0.0           
-1     0.065  SCOPA         -1.0          1.0           0.0           0.374         1.93          0.001         0.468         2.188         0.001         0.804         -0.258        0.001         49984.0       0.0           
0.0    0.065  BASICTOOL     -1.0          1.0           -1.0          0.093         -16.025       0.013         0.394         -8.009        0.008         0.391         -8.015        0.008         31953.0       0.0           
0.01   0.065  BASICTOOL     -1.0          1.0           -1.0          0.093         -16.025       0.013         0.394         -8.009        0.008         0.391         -8.015        0.008         31953.0       0.0           
0.02   0.065  BASICTOOL     -1.0          1.0           -1.0          0.118         -15.173       0.012         0.412         -7.594        0.008         0.409         -7.58         0.008         31953.0       0.0           
0.03   0.065  BASICTOOL     -1.0          1.0           -1.0          0.312         -9.364        0.009         0.565         -4.719        0.006         0.562         -4.645        0.006         33184.0       0.0           
0.04   0.065  BASICTOOL     -1.0          1.0           -1.0          0.287         -8.426        0.005         0.566         -4.258        0.004         0.558         -4.168        0.004         40400.0       0.0           
0.05   0.065  BASICTOOL     -1.0          1.0           -1.0          0.359         -7.829        0.005         0.606         -3.938        0.004         0.592         -3.891        0.004         46478.0       0.0           
0.06   0.065  BASICTOOL     -1.0          1.0           -1.0          0.444         -5.531        0.004         0.668         -2.787        0.003         0.658         -2.743        0.003         46622.0       0.0           
0.07   0.065  BASICTOOL     -1.0          1.0           -1.0          0.457         -3.729        0.003         0.674         -1.81         0.002         0.686         -1.92         0.002         47068.0       0.0           
0.08   0.065  BASICTOOL     -1.0          1.0           -1.0          0.483         -2.282        0.002         0.672         -0.963        0.002         0.715         -1.319        0.002         48051.0       0.0           
0.09   0.065  BASICTOOL     -1.0          1.0           -1.0          0.458         -1.087        0.001         0.635         -0.207        0.001         0.729         -0.88         0.001         48792.0       0.0           
0.1    0.065  BASICTOOL     -1.0          1.0           -1.0          0.397         0.195         0.001         0.561         0.694         0.001         0.724         -0.499        0.001         49556.0       0.0           
-1     0.066  SCOPA         -1.0          1.0           0.0           0.366         1.935         0.001         0.464         2.174         0.001         0.797         -0.239        0.001         49988.0       0.0           
0.0    0.066  BASICTOOL     -1.0          1.0           -1.0          0.087         -16.183       0.013         0.387         -8.111        0.008         0.386         -8.072        0.008         31413.0       0.0           
0.01   0.066  BASICTOOL     -1.0          1.0           -1.0          0.087         -16.183       0.013         0.387         -8.111        0.008         0.386         -8.072        0.008         31413.0       0.0           
0.02   0.066  BASICTOOL     -1.0          1.0           -1.0          0.109         -15.38        0.012         0.403         -7.712        0.008         0.403         -7.668        0.008         31413.0       0.0           
0.03   0.066  BASICTOOL     -1.0          1.0           -1.0          0.305         -9.466        0.009         0.557         -4.792        0.006         0.557         -4.674        0.006         32614.0       0.0           
0.04   0.066  BASICTOOL     -1.0          1.0           -1.0          0.277         -8.648        0.005         0.558         -4.353        0.004         0.55          -4.295        0.004         40178.0       0.0           
0.05   0.066  BASICTOOL     -1.0          1.0           -1.0          0.343         -8.07         0.005         0.594         -4.019        0.004         0.58          -4.05         0.004         46345.0       0.0           
0.06   0.066  BASICTOOL     -1.0          1.0           -1.0          0.427         -5.763        0.004         0.655         -2.891        0.003         0.647         -2.872        0.003         46484.0       0.0           
