p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.08   0.054  BASICTOOL     -1.0          1.0           0.0           0.662         -0.824        0.002         0.787         -1.886        0.009         0.807         1.062         0.01          23381.0       0.0           
0.09   0.054  BASICTOOL     -1.0          1.0           0.0           0.654         -0.425        0.002         0.799         -1.646        0.007         0.792         1.221         0.008         24321.0       0.0           
0.1    0.054  BASICTOOL     -1.0          1.0           0.0           0.642         -0.124        0.002         0.797         -1.641        0.007         0.774         1.518         0.008         26751.0       0.0           
-1     0.055  SCOPA         -1.0          1.0           0.0           0.529         0.714         0.002         0.685         -3.521        0.008         0.698         4.235         0.009         54385.0       0.0           
0.0    0.055  BASICTOOL     -1.0          1.0           0.0           0.44          -6.446        0.018         0.624         -3.996        0.016         0.672         -2.451        0.018         13107.0       0.0           
0.01   0.055  BASICTOOL     -1.0          1.0           0.0           0.44          -6.446        0.018         0.624         -3.996        0.016         0.672         -2.451        0.018         13107.0       0.0           
0.02   0.055  BASICTOOL     -1.0          1.0           0.0           0.462         -5.891        0.017         0.637         -3.74         0.015         0.686         -2.152        0.017         13107.0       0.0           
0.03   0.055  BASICTOOL     -1.0          1.0           0.0           0.502         -4.212        0.011         0.673         -2.91         0.012         0.724         -1.302        0.014         13242.0       0.0           
0.04   0.055  BASICTOOL     -1.0          1.0           0.0           0.589         -3.139        0.008         0.73          -2.301        0.01          0.778         -0.838        0.011         15604.0       0.0           
0.05   0.055  BASICTOOL     -1.0          1.0           0.0           0.586         -2.65         0.005         0.724         -2.405        0.008         0.778         -0.245        0.008         22561.0       0.0           
0.06   0.055  BASICTOOL     -1.0          1.0           0.0           0.609         -2.041        0.004         0.742         -2.146        0.007         0.79          0.106         0.008         22578.0       0.0           
0.07   0.055  BASICTOOL     -1.0          1.0           0.0           0.636         -1.436        0.003         0.757         -2.097        0.008         0.804         0.661         0.01          22745.0       0.0           
0.08   0.055  BASICTOOL     -1.0          1.0           0.0           0.651         -0.903        0.002         0.778         -1.898        0.008         0.804         0.995         0.01          23330.0       0.0           
0.09   0.055  BASICTOOL     -1.0          1.0           0.0           0.643         -0.473        0.002         0.791         -1.663        0.007         0.787         1.19          0.008         24321.0       0.0           
0.1    0.055  BASICTOOL     -1.0          1.0           0.0           0.633         -0.17         0.002         0.788         -1.673        0.007         0.772         1.503         0.007         26822.0       0.0           
-1     0.056  SCOPA         -1.0          1.0           0.0           0.523         0.648         0.002         0.681         -3.656        0.008         0.692         4.304         0.009         54580.0       0.0           
0.0    0.056  BASICTOOL     -1.0          1.0           0.0           0.438         -6.418        0.018         0.622         -4.042        0.016         0.671         -2.376        0.017         12981.0       0.0           
0.01   0.056  BASICTOOL     -1.0          1.0           0.0           0.438         -6.418        0.018         0.622         -4.042        0.016         0.671         -2.376        0.017         12981.0       0.0           
0.02   0.056  BASICTOOL     -1.0          1.0           0.0           0.462         -5.807        0.017         0.636         -3.752        0.015         0.687         -2.055        0.017         12981.0       0.0           
0.03   0.056  BASICTOOL     -1.0          1.0           0.0           0.504         -4.194        0.011         0.674         -2.944        0.012         0.727         -1.249        0.014         13125.0       0.0           
0.04   0.056  BASICTOOL     -1.0          1.0           0.0           0.587         -3.193        0.009         0.727         -2.376        0.01          0.778         -0.817        0.012         15486.0       0.0           
0.05   0.056  BASICTOOL     -1.0          1.0           0.0           0.588         -2.659        0.005         0.727         -2.411        0.008         0.776         -0.248        0.009         22355.0       0.0           
0.06   0.056  BASICTOOL     -1.0          1.0           0.0           0.61          -2.054        0.004         0.747         -2.133        0.007         0.786         0.079         0.008         22371.0       0.0           
0.07   0.056  BASICTOOL     -1.0          1.0           0.0           0.635         -1.466        0.003         0.76          -2.097        0.008         0.799         0.632         0.01          22558.0       0.0           
0.08   0.056  BASICTOOL     -1.0          1.0           0.0           0.65          -0.919        0.002         0.778         -1.914        0.008         0.801         0.994         0.01          23142.0       0.0           
0.09   0.056  BASICTOOL     -1.0          1.0           0.0           0.642         -0.484        0.002         0.791         -1.685        0.007         0.784         1.202         0.008         24124.0       0.0           
0.1    0.056  BASICTOOL     -1.0          1.0           0.0           0.632         -0.168        0.002         0.79          -1.677        0.007         0.769         1.509         0.007         26698.0       0.0           
-1     0.057  SCOPA         -1.0          1.0           0.0           0.524         0.597         0.002         0.681         -3.66         0.008         0.692         4.256         0.009         54542.0       0.0           
0.0    0.057  BASICTOOL     -1.0          1.0           0.0           0.427         -6.555        0.018         0.615         -4.209        0.016         0.667         -2.345        0.017         12838.0       0.0           
0.01   0.057  BASICTOOL     -1.0          1.0           0.0           0.427         -6.555        0.018         0.615         -4.209        0.016         0.667         -2.345        0.017         12838.0       0.0           
0.02   0.057  BASICTOOL     -1.0          1.0           0.0           0.448         -6.047        0.017         0.628         -3.941        0.016         0.68          -2.105        0.017         12838.0       0.0           
0.03   0.057  BASICTOOL     -1.0          1.0           0.0           0.488         -4.404        0.011         0.661         -3.091        0.013         0.718         -1.312        0.014         13007.0       0.0           
0.04   0.057  BASICTOOL     -1.0          1.0           0.0           0.579         -3.277        0.009         0.72          -2.413        0.01          0.772         -0.864        0.012         15353.0       0.0           
0.05   0.057  BASICTOOL     -1.0          1.0           0.0           0.579         -2.695        0.005         0.722         -2.398        0.007         0.772         -0.297        0.009         22292.0       0.0           
0.06   0.057  BASICTOOL     -1.0          1.0           0.0           0.606         -2.042        0.003         0.743         -2.137        0.007         0.786         0.094         0.008         22305.0       0.0           
0.07   0.057  BASICTOOL     -1.0          1.0           0.0           0.634         -1.431        0.003         0.759         -2.079        0.008         0.799         0.648         0.01          22453.0       0.0           
0.08   0.057  BASICTOOL     -1.0          1.0           0.0           0.651         -0.922        0.002         0.779         -1.916        0.008         0.801         0.995         0.01          23080.0       0.0           
0.09   0.057  BASICTOOL     -1.0          1.0           0.0           0.646         -0.516        0.002         0.789         -1.693        0.007         0.788         1.177         0.008         24037.0       0.0           
0.1    0.057  BASICTOOL     -1.0          1.0           0.0           0.635         -0.208        0.002         0.789         -1.675        0.007         0.771         1.467         0.007         26646.0       0.0           
-1     0.058  SCOPA         -1.0          1.0           0.0           0.518         0.683         0.002         0.677         -3.575        0.008         0.689         4.258         0.009         54451.0       0.0           
0.0    0.058  BASICTOOL     -1.0          1.0           0.0           0.419         -6.734        0.019         0.608         -4.263        0.017         0.658         -2.471        0.018         12514.0       0.0           
0.01   0.058  BASICTOOL     -1.0          1.0           0.0           0.419         -6.734        0.019         0.608         -4.263        0.017         0.658         -2.471        0.018         12514.0       0.0           
0.02   0.058  BASICTOOL     -1.0          1.0           0.0           0.439         -6.275        0.019         0.619         -4.045        0.017         0.67          -2.23         0.018         12514.0       0.0           
0.03   0.058  BASICTOOL     -1.0          1.0           0.0           0.482         -4.591        0.012         0.656         -3.198        0.014         0.71          -1.393        0.015         12671.0       0.0           
0.04   0.058  BASICTOOL     -1.0          1.0           0.0           0.568         -3.497        0.009         0.714         -2.54         0.011         0.764         -0.957        0.012         15132.0       0.0           
0.05   0.058  BASICTOOL     -1.0          1.0           0.0           0.569         -2.85         0.005         0.716         -2.484        0.008         0.762         -0.367        0.009         22127.0       0.0           
0.06   0.058  BASICTOOL     -1.0          1.0           0.0           0.596         -2.185        0.004         0.736         -2.199        0.007         0.778         0.014         0.008         22153.0       0.0           
0.07   0.058  BASICTOOL     -1.0          1.0           0.0           0.623         -1.578        0.003         0.75          -2.156        0.008         0.792         0.578         0.01          22317.0       0.0           
0.08   0.058  BASICTOOL     -1.0          1.0           0.0           0.641         -1.012        0.002         0.771         -1.957        0.008         0.795         0.945         0.01          22935.0       0.0           
0.09   0.058  BASICTOOL     -1.0          1.0           0.0           0.636         -0.601        0.002         0.782         -1.734        0.007         0.782         1.133         0.008         23938.0       0.0           
0.1    0.058  BASICTOOL     -1.0          1.0           0.0           0.627         -0.258        0.002         0.782         -1.709        0.006         0.767         1.45          0.007         26555.0       0.0           
-1     0.059000000000000004SCOPA         -1.0          1.0           0.0           0.513         0.369         0.002         0.669         -4.051        0.009         0.683         4.42          0.009         55137.0       0.0           
0.0    0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.417         -6.792        0.019         0.605         -4.277        0.017         0.661         -2.515        0.019         12406.0       0.0           
0.01   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.417         -6.792        0.019         0.605         -4.277        0.017         0.661         -2.515        0.019         12406.0       0.0           
0.02   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.436         -6.286        0.019         0.617         -4.039        0.016         0.675         -2.247        0.019         12406.0       0.0           
0.03   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.479         -4.514        0.012         0.654         -3.146        0.013         0.713         -1.368        0.015         12589.0       0.0           
0.04   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.567         -3.37         0.009         0.717         -2.433        0.01          0.762         -0.938        0.012         14919.0       0.0           
0.05   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.563         -2.879        0.005         0.711         -2.512        0.008         0.761         -0.367        0.009         21995.0       0.0           
0.06   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.589         -2.223        0.004         0.731         -2.225        0.007         0.776         0.002         0.008         22016.0       0.0           
0.07   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.617         -1.59         0.003         0.745         -2.202        0.008         0.79          0.612         0.01          22192.0       0.0           
0.08   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.639         -1.029        0.002         0.768         -1.997        0.008         0.796         0.968         0.01          22784.0       0.0           
0.09   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.635         -0.614        0.002         0.78          -1.764        0.007         0.782         1.15          0.008         23829.0       0.0           
0.1    0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.623         -0.316        0.002         0.778         -1.762        0.007         0.766         1.446         0.008         26631.0       0.0           
-1     0.06   SCOPA         -1.0          1.0           0.0           0.512         0.507         0.002         0.669         -3.932        0.009         0.68          4.438         0.009         54931.0       0.0           
0.0    0.06   BASICTOOL     -1.0          1.0           0.0           0.41          -6.864        0.02          0.597         -4.318        0.017         0.656         -2.546        0.019         12171.0       0.0           
0.01   0.06   BASICTOOL     -1.0          1.0           0.0           0.41          -6.864        0.02          0.597         -4.318        0.017         0.656         -2.546        0.019         12171.0       0.0           
0.02   0.06   BASICTOOL     -1.0          1.0           0.0           0.43          -6.376        0.019         0.608         -4.091        0.017         0.67          -2.285        0.018         12171.0       0.0           
0.03   0.06   BASICTOOL     -1.0          1.0           0.0           0.473         -4.634        0.012         0.644         -3.246        0.013         0.712         -1.389        0.015         12311.0       0.0           
0.04   0.06   BASICTOOL     -1.0          1.0           0.0           0.556         -3.513        0.009         0.7           -2.573        0.011         0.763         -0.94         0.012         14597.0       0.0           
0.05   0.06   BASICTOOL     -1.0          1.0           0.0           0.552         -2.963        0.005         0.7           -2.597        0.008         0.759         -0.367        0.009         21667.0       0.0           
0.06   0.06   BASICTOOL     -1.0          1.0           0.0           0.577         -2.321        0.004         0.722         -2.322        0.007         0.773         0.002         0.008         21686.0       0.0           
0.07   0.06   BASICTOOL     -1.0          1.0           0.0           0.605         -1.665        0.003         0.739         -2.248        0.008         0.785         0.583         0.01          21878.0       0.0           
0.08   0.06   BASICTOOL     -1.0          1.0           0.0           0.628         -1.078        0.002         0.762         -2.055        0.009         0.79          0.978         0.01          22579.0       0.0           
0.09   0.06   BASICTOOL     -1.0          1.0           0.0           0.622         -0.67         0.002         0.773         -1.811        0.007         0.777         1.142         0.008         23642.0       0.0           
0.1    0.06   BASICTOOL     -1.0          1.0           0.0           0.612         -0.338        0.002         0.773         -1.778        0.006         0.761         1.44          0.007         26457.0       0.0           
-1     0.061  SCOPA         -1.0          1.0           0.0           0.511         0.651         0.002         0.673         -3.591        0.008         0.682         4.242         0.009         54399.0       0.0           
0.0    0.061  BASICTOOL     -1.0          1.0           0.0           0.403         -6.939        0.02          0.594         -4.345        0.017         0.649         -2.594        0.019         12095.0       0.0           
0.01   0.061  BASICTOOL     -1.0          1.0           0.0           0.403         -6.939        0.02          0.594         -4.345        0.017         0.649         -2.594        0.019         12095.0       0.0           
0.02   0.061  BASICTOOL     -1.0          1.0           0.0           0.423         -6.461        0.019         0.606         -4.126        0.017         0.662         -2.335        0.019         12095.0       0.0           
0.03   0.061  BASICTOOL     -1.0          1.0           0.0           0.464         -4.66         0.012         0.644         -3.226        0.013         0.699         -1.435        0.015         12256.0       0.0           
0.04   0.061  BASICTOOL     -1.0          1.0           0.0           0.55          -3.554        0.009         0.698         -2.594        0.011         0.755         -0.96         0.012         14552.0       0.0           
0.05   0.061  BASICTOOL     -1.0          1.0           0.0           0.549         -2.999        0.005         0.702         -2.592        0.008         0.752         -0.407        0.009         21567.0       0.0           
0.06   0.061  BASICTOOL     -1.0          1.0           0.0           0.574         -2.318        0.004         0.724         -2.278        0.007         0.764         -0.04         0.008         21586.0       0.0           
0.07   0.061  BASICTOOL     -1.0          1.0           0.0           0.602         -1.651        0.003         0.739         -2.235        0.008         0.78          0.584         0.01          21784.0       0.0           
0.08   0.061  BASICTOOL     -1.0          1.0           0.0           0.625         -1.081        0.002         0.762         -2.031        0.008         0.785         0.95          0.01          22471.0       0.0           
0.09   0.061  BASICTOOL     -1.0          1.0           0.0           0.623         -0.688        0.002         0.775         -1.794        0.007         0.774         1.106         0.008         23547.0       0.0           
0.1    0.061  BASICTOOL     -1.0          1.0           0.0           0.615         -0.339        0.002         0.774         -1.759        0.006         0.761         1.42          0.007         26326.0       0.0           
-1     0.062  SCOPA         -1.0          1.0           0.0           0.509         0.64          0.002         0.673         -3.38         0.007         0.681         4.02          0.008         54084.0       0.0           
0.0    0.062  BASICTOOL     -1.0          1.0           0.0           0.402         -7.006        0.02          0.594         -4.395        0.018         0.645         -2.611        0.019         12038.0       0.0           
0.01   0.062  BASICTOOL     -1.0          1.0           0.0           0.402         -7.006        0.02          0.594         -4.395        0.018         0.645         -2.611        0.019         12038.0       0.0           
0.02   0.062  BASICTOOL     -1.0          1.0           0.0           0.419         -6.572        0.02          0.604         -4.192        0.017         0.657         -2.38         0.019         12038.0       0.0           
0.03   0.062  BASICTOOL     -1.0          1.0           0.0           0.459         -4.868        0.013         0.64          -3.343        0.014         0.695         -1.525        0.016         12184.0       0.0           
0.04   0.062  BASICTOOL     -1.0          1.0           0.0           0.543         -3.737        0.01          0.695         -2.686        0.011         0.748         -1.051        0.012         14534.0       0.0           
0.05   0.062  BASICTOOL     -1.0          1.0           0.0           0.54          -3.136        0.005         0.693         -2.686        0.008         0.746         -0.45         0.009         21493.0       0.0           
0.06   0.062  BASICTOOL     -1.0          1.0           0.0           0.567         -2.46         0.004         0.714         -2.375        0.007         0.761         -0.085        0.008         21513.0       0.0           
0.07   0.062  BASICTOOL     -1.0          1.0           0.0           0.595         -1.786        0.003         0.73          -2.325        0.008         0.775         0.539         0.01          21709.0       0.0           
0.08   0.062  BASICTOOL     -1.0          1.0           0.0           0.619         -1.185        0.002         0.754         -2.085        0.008         0.785         0.9           0.01          22405.0       0.0           
0.09   0.062  BASICTOOL     -1.0          1.0           0.0           0.616         -0.75         0.002         0.767         -1.832        0.007         0.773         1.082         0.008         23441.0       0.0           
0.1    0.062  BASICTOOL     -1.0          1.0           0.0           0.61          -0.417        0.002         0.767         -1.793        0.006         0.762         1.376         0.007         26345.0       0.0           
-1     0.063  SCOPA         -1.0          1.0           0.0           0.503         0.496         0.002         0.668         -3.749        0.008         0.674         4.244         0.008         54563.0       0.0           
0.0    0.063  BASICTOOL     -1.0          1.0           0.0           0.401         -6.939        0.021         0.597         -4.38         0.018         0.643         -2.559        0.02          11718.0       0.0           
0.01   0.063  BASICTOOL     -1.0          1.0           0.0           0.401         -6.939        0.021         0.597         -4.38         0.018         0.643         -2.559        0.02          11718.0       0.0           
0.02   0.063  BASICTOOL     -1.0          1.0           0.0           0.419         -6.448        0.02          0.609         -4.135        0.018         0.656         -2.314        0.019         11718.0       0.0           
0.03   0.063  BASICTOOL     -1.0          1.0           0.0           0.459         -4.809        0.013         0.642         -3.332        0.015         0.695         -1.477        0.016         11857.0       0.0           
0.04   0.063  BASICTOOL     -1.0          1.0           0.0           0.542         -3.778        0.01          0.692         -2.752        0.012         0.753         -1.026        0.013         14316.0       0.0           
0.05   0.063  BASICTOOL     -1.0          1.0           0.0           0.537         -3.214        0.005         0.689         -2.763        0.008         0.749         -0.451        0.009         21341.0       0.0           
0.06   0.063  BASICTOOL     -1.0          1.0           0.0           0.564         -2.517        0.004         0.712         -2.435        0.008         0.761         -0.083        0.009         21356.0       0.0           
0.07   0.063  BASICTOOL     -1.0          1.0           0.0           0.593         -1.817        0.003         0.729         -2.369        0.009         0.776         0.552         0.011         21537.0       0.0           
0.08   0.063  BASICTOOL     -1.0          1.0           0.0           0.617         -1.224        0.003         0.754         -2.131        0.009         0.783         0.906         0.01          22227.0       0.0           
0.09   0.063  BASICTOOL     -1.0          1.0           0.0           0.615         -0.79         0.002         0.767         -1.852        0.007         0.772         1.063         0.008         23275.0       0.0           
0.1    0.063  BASICTOOL     -1.0          1.0           0.0           0.608         -0.457        0.002         0.768         -1.818        0.007         0.758         1.361         0.007         26225.0       0.0           
-1     0.064  SCOPA         -1.0          1.0           0.0           0.501         0.535         0.002         0.666         -3.719        0.008         0.675         4.254         0.009         54486.0       0.0           
0.0    0.064  BASICTOOL     -1.0          1.0           0.0           0.396         -7.062        0.021         0.587         -4.528        0.019         0.641         -2.533        0.02          11550.0       0.0           
0.01   0.064  BASICTOOL     -1.0          1.0           0.0           0.396         -7.062        0.021         0.587         -4.528        0.019         0.641         -2.533        0.02          11550.0       0.0           
0.02   0.064  BASICTOOL     -1.0          1.0           0.0           0.414         -6.581        0.02          0.598         -4.293        0.018         0.653         -2.287        0.02          11550.0       0.0           
0.03   0.064  BASICTOOL     -1.0          1.0           0.0           0.451         -4.91         0.013         0.633         -3.422        0.015         0.689         -1.488        0.016         11729.0       0.0           
0.04   0.064  BASICTOOL     -1.0          1.0           0.0           0.537         -3.796        0.01          0.692         -2.766        0.012         0.743         -1.029        0.013         14095.0       0.0           
0.05   0.064  BASICTOOL     -1.0          1.0           0.0           0.535         -3.213        0.005         0.691         -2.758        0.008         0.742         -0.455        0.009         21206.0       0.0           
0.06   0.064  BASICTOOL     -1.0          1.0           0.0           0.562         -2.546        0.004         0.711         -2.466        0.008         0.758         -0.079        0.009         21227.0       0.0           
0.07   0.064  BASICTOOL     -1.0          1.0           0.0           0.593         -1.837        0.003         0.73          -2.379        0.009         0.775         0.542         0.01          21451.0       0.0           
0.08   0.064  BASICTOOL     -1.0          1.0           0.0           0.616         -1.246        0.003         0.755         -2.144        0.009         0.781         0.898         0.01          22109.0       0.0           
0.09   0.064  BASICTOOL     -1.0          1.0           0.0           0.612         -0.825        0.002         0.765         -1.91         0.008         0.768         1.085         0.008         23214.0       0.0           
0.1    0.064  BASICTOOL     -1.0          1.0           0.0           0.605         -0.48         0.002         0.765         -1.904        0.007         0.756         1.424         0.008         26147.0       0.0           
-1     0.065  SCOPA         -1.0          1.0           0.0           0.495         0.436         0.002         0.66          -3.971        0.008         0.668         4.407         0.009         54893.0       0.0           
0.0    0.065  BASICTOOL     -1.0          1.0           0.0           0.382         -7.314        0.022         0.583         -4.658        0.02          0.628         -2.655        0.02          11297.0       0.0           
0.01   0.065  BASICTOOL     -1.0          1.0           0.0           0.382         -7.314        0.022         0.583         -4.658        0.02          0.628         -2.655        0.02          11297.0       0.0           
0.02   0.065  BASICTOOL     -1.0          1.0           0.0           0.401         -6.814        0.021         0.595         -4.419        0.019         0.64          -2.395        0.019         11297.0       0.0           
0.03   0.065  BASICTOOL     -1.0          1.0           0.0           0.44          -5.088        0.014         0.631         -3.531        0.016         0.678         -1.557        0.016         11449.0       0.0           
0.04   0.065  BASICTOOL     -1.0          1.0           0.0           0.53          -3.949        0.011         0.688         -2.839        0.012         0.739         -1.11         0.013         13777.0       0.0           
0.05   0.065  BASICTOOL     -1.0          1.0           0.0           0.53          -3.259        0.005         0.686         -2.734        0.008         0.741         -0.525        0.009         21056.0       0.0           
0.06   0.065  BASICTOOL     -1.0          1.0           0.0           0.557         -2.582        0.004         0.707         -2.429        0.008         0.757         -0.153        0.009         21072.0       0.0           
0.07   0.065  BASICTOOL     -1.0          1.0           0.0           0.586         -1.872        0.003         0.723         -2.378        0.008         0.771         0.506         0.011         21284.0       0.0           
0.08   0.065  BASICTOOL     -1.0          1.0           0.0           0.61          -1.269        0.003         0.748         -2.145        0.009         0.78          0.876         0.01          22009.0       0.0           
0.09   0.065  BASICTOOL     -1.0          1.0           0.0           0.61          -0.861        0.002         0.762         -1.902        0.007         0.771         1.042         0.009         23104.0       0.0           
0.1    0.065  BASICTOOL     -1.0          1.0           0.0           0.603         -0.524        0.002         0.761         -1.872        0.007         0.758         1.348         0.008         26027.0       0.0           
-1     0.066  SCOPA         -1.0          1.0           0.0           0.496         0.562         0.002         0.663         -3.646        0.008         0.672         4.208         0.008         54353.0       0.0           
0.0    0.066  BASICTOOL     -1.0          1.0           0.0           0.382         -7.227        0.022         0.582         -4.541        0.019         0.627         -2.687        0.021         11148.0       0.0           
0.01   0.066  BASICTOOL     -1.0          1.0           0.0           0.382         -7.227        0.022         0.582         -4.541        0.019         0.627         -2.687        0.021         11148.0       0.0           
0.02   0.066  BASICTOOL     -1.0          1.0           0.0           0.402         -6.758        0.021         0.595         -4.31         0.019         0.638         -2.448        0.02          11148.0       0.0           
0.03   0.066  BASICTOOL     -1.0          1.0           0.0           0.44          -5.047        0.014         0.63          -3.467        0.015         0.676         -1.581        0.017         11307.0       0.0           
0.04   0.066  BASICTOOL     -1.0          1.0           0.0           0.527         -3.965        0.011         0.686         -2.82         0.012         0.733         -1.145        0.013         13613.0       0.0           
0.05   0.066  BASICTOOL     -1.0          1.0           0.0           0.526         -3.355        0.006         0.684         -2.809        0.008         0.738         -0.545        0.009         20706.0       0.0           
0.06   0.066  BASICTOOL     -1.0          1.0           0.0           0.553         -2.669        0.005         0.705         -2.492        0.008         0.754         -0.177        0.009         20728.0       0.0           
0.07   0.066  BASICTOOL     -1.0          1.0           0.0           0.583         -1.95         0.004         0.721         -2.432        0.009         0.769         0.482         0.011         20943.0       0.0           
0.08   0.066  BASICTOOL     -1.0          1.0           0.0           0.607         -1.339        0.003         0.745         -2.23         0.009         0.779         0.891         0.011         21666.0       0.0           
0.09   0.066  BASICTOOL     -1.0          1.0           0.0           0.606         -0.926        0.002         0.756         -1.978        0.008         0.77          1.053         0.009         22766.0       0.0           
0.1    0.066  BASICTOOL     -1.0          1.0           0.0           0.6           -0.562        0.002         0.758         -1.91         0.007         0.757         1.348         0.008         25848.0       0.0           
-1     0.067  SCOPA         -1.0          1.0           0.0           0.488         0.517         0.002         0.656         -3.753        0.008         0.667         4.27          0.008         54463.0       0.0           
0.0    0.067  BASICTOOL     -1.0          1.0           0.0           0.375         -7.351        0.022         0.569         -4.714        0.02          0.626         -2.637        0.021         10979.0       0.0           
0.01   0.067  BASICTOOL     -1.0          1.0           0.0           0.375         -7.351        0.022         0.569         -4.714        0.02          0.626         -2.637        0.021         10979.0       0.0           
0.02   0.067  BASICTOOL     -1.0          1.0           0.0           0.392         -6.873        0.022         0.578         -4.498        0.019         0.64          -2.375        0.021         10979.0       0.0           
0.03   0.067  BASICTOOL     -1.0          1.0           0.0           0.429         -5.163        0.014         0.615         -3.623        0.016         0.679         -1.54         0.018         11108.0       0.0           
0.04   0.067  BASICTOOL     -1.0          1.0           0.0           0.513         -4.073        0.011         0.672         -2.927        0.012         0.733         -1.146        0.014         13531.0       0.0           
0.05   0.067  BASICTOOL     -1.0          1.0           0.0           0.515         -3.43         0.006         0.675         -2.873        0.008         0.731         -0.557        0.009         20828.0       0.0           
0.06   0.067  BASICTOOL     -1.0          1.0           0.0           0.543         -2.718        0.005         0.695         -2.543        0.008         0.749         -0.175        0.009         20847.0       0.0           
0.07   0.067  BASICTOOL     -1.0          1.0           0.0           0.575         -2.003        0.003         0.714         -2.446        0.009         0.765         0.443         0.011         21058.0       0.0           
0.08   0.067  BASICTOOL     -1.0          1.0           0.0           0.601         -1.363        0.003         0.738         -2.198        0.008         0.776         0.835         0.01          21815.0       0.0           
0.09   0.067  BASICTOOL     -1.0          1.0           0.0           0.602         -0.937        0.002         0.754         -1.937        0.007         0.767         1.0           0.009         22924.0       0.0           
0.1    0.067  BASICTOOL     -1.0          1.0           0.0           0.595         -0.594        0.002         0.754         -1.909        0.007         0.754         1.314         0.008         25983.0       0.0           
-1     0.068  SCOPA         -1.0          1.0           0.0           0.49          0.56          0.002         0.658         -3.65         0.008         0.668         4.211         0.008         54263.0       0.0           
0.0    0.068  BASICTOOL     -1.0          1.0           0.0           0.377         -7.422        0.023         0.573         -4.641        0.02          0.624         -2.78         0.022         10898.0       0.0           
0.01   0.068  BASICTOOL     -1.0          1.0           0.0           0.377         -7.422        0.023         0.573         -4.641        0.02          0.624         -2.78         0.022         10898.0       0.0           
0.02   0.068  BASICTOOL     -1.0          1.0           0.0           0.392         -7.027        0.023         0.582         -4.467        0.019         0.635         -2.56         0.022         10898.0       0.0           
0.03   0.068  BASICTOOL     -1.0          1.0           0.0           0.432         -5.238        0.015         0.619         -3.592        0.016         0.676         -1.646        0.018         11032.0       0.0           
0.04   0.068  BASICTOOL     -1.0          1.0           0.0           0.513         -4.125        0.011         0.672         -2.936        0.012         0.728         -1.189        0.014         13422.0       0.0           
0.05   0.068  BASICTOOL     -1.0          1.0           0.0           0.512         -3.499        0.006         0.671         -2.91         0.008         0.731         -0.589        0.009         20749.0       0.0           
0.06   0.068  BASICTOOL     -1.0          1.0           0.0           0.539         -2.792        0.005         0.691         -2.598        0.008         0.748         -0.194        0.009         20764.0       0.0           
0.07   0.068  BASICTOOL     -1.0          1.0           0.0           0.568         -2.084        0.004         0.707         -2.506        0.008         0.762         0.422         0.011         20967.0       0.0           
0.08   0.068  BASICTOOL     -1.0          1.0           0.0           0.595         -1.445        0.003         0.733         -2.241        0.008         0.775         0.797         0.01          21725.0       0.0           
0.09   0.068  BASICTOOL     -1.0          1.0           0.0           0.595         -1.026        0.002         0.745         -2.001        0.007         0.766         0.975         0.008         22841.0       0.0           
0.1    0.068  BASICTOOL     -1.0          1.0           0.0           0.591         -0.663        0.002         0.747         -1.933        0.006         0.755         1.27          0.008         26005.0       0.0           
-1     0.069  SCOPA         -1.0          1.0           0.0           0.486         0.632         0.002         0.661         -3.4          0.007         0.664         4.033         0.008         53932.0       0.0           
0.0    0.069  BASICTOOL     -1.0          1.0           0.0           0.372         -7.394        0.023         0.569         -4.687        0.02          0.62          -2.707        0.022         10761.0       0.0           
0.01   0.069  BASICTOOL     -1.0          1.0           0.0           0.372         -7.394        0.023         0.569         -4.687        0.02          0.62          -2.707        0.022         10761.0       0.0           
0.02   0.069  BASICTOOL     -1.0          1.0           0.0           0.388         -6.946        0.022         0.58          -4.473        0.019         0.631         -2.473        0.021         10761.0       0.0           
0.03   0.069  BASICTOOL     -1.0          1.0           0.0           0.422         -5.267        0.015         0.613         -3.601        0.016         0.667         -1.665        0.018         10923.0       0.0           
0.04   0.069  BASICTOOL     -1.0          1.0           0.0           0.505         -4.17         0.011         0.669         -2.926        0.012         0.722         -1.244        0.014         13334.0       0.0           
0.05   0.069  BASICTOOL     -1.0          1.0           0.0           0.506         -3.52         0.006         0.671         -2.881        0.008         0.723         -0.639        0.009         20605.0       0.0           
0.06   0.069  BASICTOOL     -1.0          1.0           0.0           0.534         -2.799        0.005         0.695         -2.547        0.008         0.74          -0.252        0.009         20626.0       0.0           
