p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.0    0.047  BASICTOOL     -1.0          1.0           -1.0          0.125         -17.026       0.012         0.432         -8.54         0.009         0.425         -8.486        0.009         40728.0       0.0           
0.01   0.047  BASICTOOL     -1.0          1.0           -1.0          0.125         -17.026       0.012         0.432         -8.54         0.009         0.425         -8.486        0.009         40728.0       0.0           
0.02   0.047  BASICTOOL     -1.0          1.0           -1.0          0.18          -15.077       0.011         0.472         -7.563        0.009         0.464         -7.514        0.008         40728.0       0.0           
0.03   0.047  BASICTOOL     -1.0          1.0           -1.0          0.388         -8.345        0.007         0.634         -4.222        0.007         0.628         -4.123        0.007         41796.0       0.0           
0.04   0.047  BASICTOOL     -1.0          1.0           -1.0          0.408         -7.248        0.005         0.653         -3.549        0.004         0.642         -3.699        0.004         46565.0       0.0           
0.05   0.047  BASICTOOL     -1.0          1.0           -1.0          0.552         -5.113        0.005         0.739         -2.519        0.004         0.731         -2.594        0.004         49193.0       0.0           
0.06   0.047  BASICTOOL     -1.0          1.0           -1.0          0.601         -3.618        0.003         0.773         -1.803        0.003         0.77          -1.814        0.003         49230.0       0.0           
0.07   0.047  BASICTOOL     -1.0          1.0           -1.0          0.686         -2.122        0.002         0.82          -1.03         0.003         0.825         -1.093        0.003         49370.0       0.0           
0.08   0.047  BASICTOOL     -1.0          1.0           -1.0          0.709         -1.352        0.001         0.83          -0.611        0.002         0.846         -0.741        0.002         49666.0       0.0           
0.09   0.047  BASICTOOL     -1.0          1.0           -1.0          0.72          -0.735        0.001         0.827         -0.215        0.001         0.864         -0.52         0.001         49828.0       0.0           
0.1    0.047  BASICTOOL     -1.0          1.0           0.0           0.721         -0.194        0.001         0.817         0.138         0.001         0.876         -0.332        0.001         49955.0       0.0           
-1     0.048  SCOPA         -1.0          1.0           -1.0          0.731         -0.683        0.0           0.851         -2.686        0.1           0.853         2.003         0.103         49991.0       0.0           
0.0    0.048  BASICTOOL     -1.0          1.0           -1.0          0.119         -17.324       0.013         0.43          -8.493        0.009         0.414         -8.832        0.009         40336.0       0.0           
0.01   0.048  BASICTOOL     -1.0          1.0           -1.0          0.119         -17.324       0.013         0.43          -8.493        0.009         0.414         -8.832        0.009         40336.0       0.0           
0.02   0.048  BASICTOOL     -1.0          1.0           -1.0          0.173         -15.439       0.011         0.466         -7.58         0.008         0.452         -7.859        0.008         40336.0       0.0           
0.03   0.048  BASICTOOL     -1.0          1.0           -1.0          0.381         -8.575        0.007         0.628         -4.271        0.006         0.619         -4.304        0.006         41391.0       0.0           
0.04   0.048  BASICTOOL     -1.0          1.0           -1.0          0.399         -7.429        0.005         0.646         -3.628        0.004         0.635         -3.801        0.004         46264.0       0.0           
0.05   0.048  BASICTOOL     -1.0          1.0           -1.0          0.544         -5.297        0.005         0.731         -2.638        0.004         0.724         -2.659        0.004         49054.0       0.0           
0.06   0.048  BASICTOOL     -1.0          1.0           -1.0          0.592         -3.719        0.003         0.766         -1.885        0.004         0.764         -1.835        0.004         49082.0       0.0           
0.07   0.048  BASICTOOL     -1.0          1.0           -1.0          0.679         -2.173        0.002         0.813         -1.103        0.003         0.822         -1.07         0.003         49267.0       0.0           
0.08   0.048  BASICTOOL     -1.0          1.0           -1.0          0.703         -1.39         0.001         0.826         -0.656        0.002         0.844         -0.735        0.002         49587.0       0.0           
0.09   0.048  BASICTOOL     -1.0          1.0           -1.0          0.714         -0.79         0.001         0.824         -0.272        0.001         0.861         -0.518        0.001         49792.0       0.0           
0.1    0.048  BASICTOOL     -1.0          1.0           0.0           0.717         -0.267        0.001         0.817         0.073         0.002         0.872         -0.339        0.002         49952.0       0.0           
-1     0.049  SCOPA         -1.0          1.0           -1.0          0.729         -0.697        0.0           0.85          -2.692        0.099         0.851         1.994         0.102         49982.0       0.0           
0.0    0.049  BASICTOOL     -1.0          1.0           -1.0          0.122         -17.315       0.013         0.426         -8.666        0.009         0.421         -8.649        0.009         39928.0       0.0           
0.01   0.049  BASICTOOL     -1.0          1.0           -1.0          0.122         -17.315       0.013         0.426         -8.666        0.009         0.421         -8.649        0.009         39928.0       0.0           
0.02   0.049  BASICTOOL     -1.0          1.0           -1.0          0.176         -15.438       0.012         0.463         -7.749        0.009         0.459         -7.688        0.009         39928.0       0.0           
0.03   0.049  BASICTOOL     -1.0          1.0           -1.0          0.378         -8.687        0.008         0.624         -4.413        0.007         0.619         -4.274        0.007         40951.0       0.0           
0.04   0.049  BASICTOOL     -1.0          1.0           -1.0          0.392         -7.636        0.005         0.639         -3.784        0.004         0.632         -3.852        0.004         46136.0       0.0           
0.05   0.049  BASICTOOL     -1.0          1.0           -1.0          0.535         -5.541        0.005         0.724         -2.74         0.004         0.719         -2.801        0.004         49047.0       0.0           
0.06   0.049  BASICTOOL     -1.0          1.0           -1.0          0.583         -3.947        0.003         0.76          -1.958        0.003         0.758         -1.989        0.003         49103.0       0.0           
0.07   0.049  BASICTOOL     -1.0          1.0           -1.0          0.672         -2.341        0.002         0.809         -1.133        0.003         0.815         -1.208        0.003         49261.0       0.0           
0.08   0.049  BASICTOOL     -1.0          1.0           -1.0          0.697         -1.504        0.002         0.822         -0.671        0.002         0.84          -0.833        0.002         49579.0       0.0           
0.09   0.049  BASICTOOL     -1.0          1.0           -1.0          0.711         -0.844        0.001         0.821         -0.277        0.001         0.859         -0.567        0.001         49777.0       0.0           
0.1    0.049  BASICTOOL     -1.0          1.0           0.0           0.715         -0.27         0.001         0.815         0.104         0.001         0.87          -0.375        0.001         49943.0       0.0           
-1     0.05   SCOPA         -1.0          1.0           -1.0          0.722         -0.724        0.0           0.846         -2.701        0.097         0.846         1.977         0.099         49983.0       0.0           
0.0    0.05   BASICTOOL     -1.0          1.0           -1.0          0.111         -17.685       0.013         0.414         -8.914        0.01          0.413         -8.77         0.01          39563.0       0.0           
0.01   0.05   BASICTOOL     -1.0          1.0           -1.0          0.111         -17.685       0.013         0.414         -8.914        0.01          0.413         -8.77         0.01          39563.0       0.0           
0.02   0.05   BASICTOOL     -1.0          1.0           -1.0          0.163         -15.839       0.012         0.452         -7.99         0.009         0.449         -7.848        0.009         39563.0       0.0           
0.03   0.05   BASICTOOL     -1.0          1.0           -1.0          0.362         -9.081        0.008         0.614         -4.605        0.008         0.607         -4.476        0.007         40631.0       0.0           
0.04   0.05   BASICTOOL     -1.0          1.0           -1.0          0.378         -7.95         0.005         0.63          -3.931        0.005         0.62          -4.02         0.005         45917.0       0.0           
0.05   0.05   BASICTOOL     -1.0          1.0           -1.0          0.521         -5.824        0.005         0.713         -2.893        0.005         0.707         -2.932        0.005         48978.0       0.0           
0.06   0.05   BASICTOOL     -1.0          1.0           -1.0          0.573         -4.146        0.004         0.752         -2.059        0.004         0.75          -2.087        0.004         49010.0       0.0           
0.07   0.05   BASICTOOL     -1.0          1.0           -1.0          0.662         -2.484        0.003         0.803         -1.217        0.003         0.81          -1.266        0.003         49198.0       0.0           
0.08   0.05   BASICTOOL     -1.0          1.0           -1.0          0.688         -1.621        0.002         0.818         -0.728        0.002         0.833         -0.893        0.002         49546.0       0.0           
0.09   0.05   BASICTOOL     -1.0          1.0           -1.0          0.705         -0.945        0.001         0.82          -0.336        0.001         0.854         -0.61         0.001         49738.0       0.0           
0.1    0.05   BASICTOOL     -1.0          1.0           0.0           0.711         -0.374        0.001         0.813         0.028         0.001         0.867         -0.402        0.001         49923.0       0.0           
-1     0.051000000000000004SCOPA         -1.0          1.0           -1.0          0.717         -0.731        0.0           0.843         -2.707        0.095         0.845         1.976         0.098         49982.0       0.0           
0.0    0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.109         -17.703       0.013         0.414         -8.833        0.009         0.408         -8.87         0.009         39372.0       0.0           
0.01   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.109         -17.703       0.013         0.414         -8.833        0.009         0.408         -8.87         0.009         39372.0       0.0           
0.02   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.159         -15.844       0.012         0.45          -7.909        0.009         0.445         -7.935        0.009         39372.0       0.0           
0.03   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.357         -9.121        0.008         0.609         -4.573        0.007         0.603         -4.548        0.007         40421.0       0.0           
0.04   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.371         -8.005        0.005         0.625         -3.95         0.004         0.615         -4.055        0.004         45713.0       0.0           
0.05   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.511         -5.942        0.005         0.709         -2.923        0.004         0.701         -3.019        0.004         48910.0       0.0           
0.06   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.563         -4.262        0.004         0.747         -2.106        0.004         0.744         -2.156        0.004         48943.0       0.0           
0.07   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.654         -2.565        0.003         0.8           -1.236        0.003         0.804         -1.329        0.003         49110.0       0.0           
0.08   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.679         -1.7          0.002         0.811         -0.777        0.002         0.828         -0.923        0.002         49535.0       0.0           
0.09   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.698         -1.009        0.001         0.815         -0.372        0.001         0.85          -0.637        0.001         49764.0       0.0           
0.1    0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.707         -0.406        0.001         0.811         0.013         0.001         0.865         -0.419        0.001         49933.0       0.0           
-1     0.052000000000000005SCOPA         -1.0          1.0           0.0           0.714         -0.738        0.0           0.842         -2.712        0.094         0.842         1.974         0.096         49986.0       0.0           
0.0    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.105         -17.972       0.014         0.406         -9.11         0.01          0.406         -8.862        0.01          38946.0       0.0           
0.01   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.105         -17.972       0.014         0.406         -9.11         0.01          0.406         -8.862        0.01          38946.0       0.0           
0.02   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.156         -16.173       0.012         0.441         -8.233        0.009         0.441         -7.94         0.009         38946.0       0.0           
0.03   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.344         -9.441        0.008         0.597         -4.837        0.008         0.598         -4.603        0.007         40028.0       0.0           
0.04   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.357         -8.342        0.006         0.611         -4.164        0.005         0.607         -4.177        0.005         45571.0       0.0           
0.05   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.496         -6.216        0.005         0.699         -3.109        0.005         0.691         -3.107        0.005         48874.0       0.0           
0.06   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.548         -4.466        0.004         0.738         -2.251        0.004         0.733         -2.216        0.004         48923.0       0.0           
0.07   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.643         -2.733        0.003         0.793         -1.372        0.003         0.797         -1.361        0.003         49106.0       0.0           
0.08   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.672         -1.789        0.002         0.809         -0.844        0.002         0.823         -0.946        0.002         49473.0       0.0           
0.09   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.693         -1.065        0.001         0.813         -0.397        0.001         0.847         -0.668        0.001         49720.0       0.0           
0.1    0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.702         -0.477        0.001         0.81          -0.031        0.001         0.861         -0.446        0.001         49924.0       0.0           
-1     0.053  SCOPA         -1.0          1.0           -1.0          0.703         -0.767        0.0           0.836         -2.724        0.091         0.835         1.957         0.092         49977.0       0.0           
0.0    0.053  BASICTOOL     -1.0          1.0           -1.0          0.1           -18.102       0.014         0.403         -9.081        0.01          0.396         -9.021        0.01          38716.0       0.0           
0.01   0.053  BASICTOOL     -1.0          1.0           -1.0          0.1           -18.102       0.014         0.403         -9.081        0.01          0.396         -9.021        0.01          38716.0       0.0           
0.02   0.053  BASICTOOL     -1.0          1.0           -1.0          0.148         -16.352       0.013         0.439         -8.203        0.009         0.429         -8.15         0.009         38716.0       0.0           
0.03   0.053  BASICTOOL     -1.0          1.0           -1.0          0.334         -9.645        0.008         0.594         -4.859        0.008         0.584         -4.786        0.007         39800.0       0.0           
0.04   0.053  BASICTOOL     -1.0          1.0           -1.0          0.347         -8.482        0.006         0.607         -4.2          0.005         0.596         -4.282        0.005         45405.0       0.0           
0.05   0.053  BASICTOOL     -1.0          1.0           -1.0          0.486         -6.388        0.005         0.689         -3.147        0.004         0.682         -3.241        0.004         48798.0       0.0           
0.06   0.053  BASICTOOL     -1.0          1.0           -1.0          0.538         -4.597        0.004         0.732         -2.252        0.003         0.723         -2.345        0.003         48842.0       0.0           
0.07   0.053  BASICTOOL     -1.0          1.0           -1.0          0.631         -2.811        0.003         0.785         -1.37         0.002         0.788         -1.441        0.003         49045.0       0.0           
0.08   0.053  BASICTOOL     -1.0          1.0           -1.0          0.66          -1.865        0.002         0.802         -0.871        0.002         0.815         -0.995        0.002         49470.0       0.0           
0.09   0.053  BASICTOOL     -1.0          1.0           -1.0          0.681         -1.138        0.001         0.807         -0.436        0.001         0.839         -0.702        0.001         49714.0       0.0           
0.1    0.053  BASICTOOL     -1.0          1.0           0.0           0.693         -0.519        0.001         0.806         -0.038        0.001         0.854         -0.481        0.001         49931.0       0.0           
-1     0.054  SCOPA         -1.0          1.0           -1.0          0.703         -0.778        0.0           0.836         -2.729        0.091         0.834         1.951         0.092         49983.0       0.0           
0.0    0.054  BASICTOOL     -1.0          1.0           -1.0          0.095         -18.377       0.014         0.396         -9.266        0.01          0.392         -9.111        0.01          38223.0       0.0           
0.01   0.054  BASICTOOL     -1.0          1.0           -1.0          0.095         -18.377       0.014         0.396         -9.266        0.01          0.392         -9.111        0.01          38223.0       0.0           
0.02   0.054  BASICTOOL     -1.0          1.0           -1.0          0.141         -16.663       0.013         0.43          -8.411        0.009         0.425         -8.251        0.009         38223.0       0.0           
0.03   0.054  BASICTOOL     -1.0          1.0           -1.0          0.329         -9.884        0.009         0.585         -5.033        0.008         0.581         -4.851        0.007         39379.0       0.0           
0.04   0.054  BASICTOOL     -1.0          1.0           -1.0          0.339         -8.773        0.006         0.599         -4.368        0.005         0.591         -4.405        0.005         45255.0       0.0           
0.05   0.054  BASICTOOL     -1.0          1.0           -1.0          0.476         -6.641        0.005         0.684         -3.328        0.005         0.674         -3.313        0.005         48711.0       0.0           
0.06   0.054  BASICTOOL     -1.0          1.0           -1.0          0.527         -4.834        0.004         0.725         -2.44         0.004         0.716         -2.393        0.004         48748.0       0.0           
0.07   0.054  BASICTOOL     -1.0          1.0           -1.0          0.623         -3.004        0.003         0.779         -1.509        0.003         0.783         -1.495        0.003         48971.0       0.0           
0.08   0.054  BASICTOOL     -1.0          1.0           -1.0          0.654         -2.009        0.002         0.798         -0.967        0.002         0.809         -1.042        0.002         49421.0       0.0           
0.09   0.054  BASICTOOL     -1.0          1.0           -1.0          0.676         -1.264        0.001         0.804         -0.513        0.001         0.833         -0.751        0.001         49702.0       0.0           
0.1    0.054  BASICTOOL     -1.0          1.0           0.0           0.689         -0.602        0.001         0.804         -0.097        0.001         0.85          -0.504        0.001         49915.0       0.0           
-1     0.055  SCOPA         -1.0          1.0           -1.0          0.699         -0.789        0.0           0.833         -2.735        0.089         0.833         1.946         0.091         49977.0       0.0           
0.0    0.055  BASICTOOL     -1.0          1.0           -1.0          0.092         -18.525       0.014         0.392         -9.346        0.01          0.387         -9.18         0.01          37910.0       0.0           
0.01   0.055  BASICTOOL     -1.0          1.0           -1.0          0.092         -18.525       0.014         0.392         -9.346        0.01          0.387         -9.18         0.01          37910.0       0.0           
0.02   0.055  BASICTOOL     -1.0          1.0           -1.0          0.137         -16.892       0.013         0.423         -8.56         0.01          0.42          -8.332        0.01          37910.0       0.0           
0.03   0.055  BASICTOOL     -1.0          1.0           -1.0          0.319         -10.058       0.009         0.578         -5.116        0.008         0.573         -4.943        0.008         39047.0       0.0           
0.04   0.055  BASICTOOL     -1.0          1.0           -1.0          0.329         -8.875        0.006         0.594         -4.393        0.005         0.584         -4.482        0.005         44945.0       0.0           
0.05   0.055  BASICTOOL     -1.0          1.0           -1.0          0.463         -6.824        0.005         0.675         -3.427        0.005         0.669         -3.398        0.005         48603.0       0.0           
0.06   0.055  BASICTOOL     -1.0          1.0           -1.0          0.517         -4.957        0.004         0.716         -2.518        0.004         0.713         -2.439        0.004         48656.0       0.0           
0.07   0.055  BASICTOOL     -1.0          1.0           -1.0          0.619         -3.057        0.003         0.777         -1.537        0.004         0.781         -1.52         0.003         48868.0       0.0           
0.08   0.055  BASICTOOL     -1.0          1.0           -1.0          0.649         -2.081        0.002         0.794         -1.017        0.002         0.808         -1.064        0.002         49344.0       0.0           
0.09   0.055  BASICTOOL     -1.0          1.0           -1.0          0.674         -1.322        0.001         0.801         -0.567        0.002         0.833         -0.755        0.002         49646.0       0.0           
0.1    0.055  BASICTOOL     -1.0          1.0           0.0           0.689         -0.66         0.001         0.804         -0.154        0.001         0.85          -0.507        0.001         49889.0       0.0           
-1     0.056  SCOPA         -1.0          1.0           -1.0          0.698         -0.801        0.0           0.832         -2.737        0.089         0.832         1.936         0.09          49972.0       0.0           
0.0    0.056  BASICTOOL     -1.0          1.0           -1.0          0.088         -18.634       0.014         0.385         -9.464        0.011         0.387         -9.17         0.01          37736.0       0.0           
0.01   0.056  BASICTOOL     -1.0          1.0           -1.0          0.088         -18.634       0.014         0.385         -9.464        0.011         0.387         -9.17         0.01          37736.0       0.0           
0.02   0.056  BASICTOOL     -1.0          1.0           -1.0          0.132         -17.044       0.013         0.416         -8.672        0.01          0.418         -8.372        0.01          37736.0       0.0           
0.03   0.056  BASICTOOL     -1.0          1.0           -1.0          0.31          -10.321       0.009         0.569         -5.293        0.008         0.569         -5.028        0.008         38825.0       0.0           
0.04   0.056  BASICTOOL     -1.0          1.0           -1.0          0.32          -9.166        0.006         0.583         -4.563        0.005         0.579         -4.604        0.005         44771.0       0.0           
0.05   0.056  BASICTOOL     -1.0          1.0           0.0           0.457         -7.058        0.006         0.667         -3.556        0.005         0.662         -3.502        0.005         48484.0       0.0           
0.06   0.056  BASICTOOL     -1.0          1.0           0.0           0.509         -5.147        0.004         0.711         -2.613        0.004         0.707         -2.534        0.004         48533.0       0.0           
0.07   0.056  BASICTOOL     -1.0          1.0           0.0           0.61          -3.228        0.003         0.771         -1.639        0.004         0.775         -1.588        0.003         48772.0       0.0           
0.08   0.056  BASICTOOL     -1.0          1.0           0.0           0.643         -2.187        0.002         0.791         -1.075        0.003         0.804         -1.112        0.003         49292.0       0.0           
0.09   0.056  BASICTOOL     -1.0          1.0           0.0           0.671         -1.403        0.001         0.8           -0.604        0.002         0.831         -0.8          0.002         49610.0       0.0           
0.1    0.056  BASICTOOL     -1.0          1.0           0.0           0.687         -0.741        0.001         0.802         -0.191        0.001         0.849         -0.55         0.001         49890.0       0.0           
-1     0.057  SCOPA         -1.0          1.0           -1.0          0.692         -0.82         0.0           0.826         -2.758        0.086         0.83          1.938         0.089         49967.0       0.0           
0.0    0.057  BASICTOOL     -1.0          1.0           -1.0          0.085         -18.827       0.015         0.38          -9.55         0.011         0.381         -9.277        0.01          37247.0       0.0           
0.01   0.057  BASICTOOL     -1.0          1.0           -1.0          0.085         -18.827       0.015         0.38          -9.55         0.011         0.381         -9.277        0.01          37247.0       0.0           
0.02   0.057  BASICTOOL     -1.0          1.0           -1.0          0.128         -17.225       0.014         0.41          -8.756        0.01          0.412         -8.469        0.01          37247.0       0.0           
0.03   0.057  BASICTOOL     -1.0          1.0           -1.0          0.302         -10.437       0.009         0.564         -5.295        0.008         0.56          -5.142        0.008         38387.0       0.0           
0.04   0.057  BASICTOOL     -1.0          1.0           -1.0          0.311         -9.31         0.006         0.577         -4.631        0.005         0.571         -4.678        0.005         44457.0       0.0           
0.05   0.057  BASICTOOL     -1.0          1.0           -1.0          0.444         -7.297        0.006         0.657         -3.632        0.005         0.654         -3.666        0.005         48433.0       0.0           
0.06   0.057  BASICTOOL     -1.0          1.0           -1.0          0.498         -5.378        0.004         0.7           -2.717        0.004         0.699         -2.662        0.004         48492.0       0.0           
0.07   0.057  BASICTOOL     -1.0          1.0           -1.0          0.598         -3.412        0.003         0.761         -1.713        0.003         0.768         -1.699        0.003         48726.0       0.0           
0.08   0.057  BASICTOOL     -1.0          1.0           -1.0          0.633         -2.356        0.002         0.782         -1.13         0.002         0.797         -1.225        0.002         49240.0       0.0           
0.09   0.057  BASICTOOL     -1.0          1.0           -1.0          0.661         -1.542        0.002         0.791         -0.674        0.001         0.825         -0.868        0.001         49580.0       0.0           
0.1    0.057  BASICTOOL     -1.0          1.0           -1.0          0.677         -0.839        0.001         0.795         -0.248        0.001         0.843         -0.591        0.001         49887.0       0.0           
-1     0.058  SCOPA         -1.0          1.0           0.0           0.686         -0.836        0.0           0.824         -2.764        0.085         0.826         1.929         0.087         49960.0       0.0           
0.0    0.058  BASICTOOL     -1.0          1.0           -1.0          0.081         -18.938       0.015         0.379         -9.526        0.011         0.374         -9.413        0.011         37075.0       0.0           
0.01   0.058  BASICTOOL     -1.0          1.0           -1.0          0.081         -18.938       0.015         0.379         -9.526        0.011         0.374         -9.413        0.011         37075.0       0.0           
0.02   0.058  BASICTOOL     -1.0          1.0           -1.0          0.122         -17.339       0.014         0.408         -8.758        0.01          0.404         -8.581        0.01          37075.0       0.0           
0.03   0.058  BASICTOOL     -1.0          1.0           -1.0          0.296         -10.578       0.009         0.562         -5.387        0.008         0.555         -5.191        0.008         38197.0       0.0           
0.04   0.058  BASICTOOL     -1.0          1.0           -1.0          0.306         -9.393        0.006         0.575         -4.699        0.005         0.569         -4.694        0.005         44356.0       0.0           
0.05   0.058  BASICTOOL     -1.0          1.0           0.0           0.438         -7.392        0.006         0.655         -3.718        0.005         0.651         -3.674        0.005         48304.0       0.0           
0.06   0.058  BASICTOOL     -1.0          1.0           0.0           0.491         -5.475        0.004         0.697         -2.782        0.004         0.695         -2.693        0.004         48366.0       0.0           
0.07   0.058  BASICTOOL     -1.0          1.0           0.0           0.592         -3.492        0.003         0.759         -1.789        0.004         0.763         -1.703        0.004         48635.0       0.0           
0.08   0.058  BASICTOOL     -1.0          1.0           0.0           0.627         -2.434        0.002         0.782         -1.224        0.003         0.793         -1.21         0.003         49193.0       0.0           
0.09   0.058  BASICTOOL     -1.0          1.0           0.0           0.656         -1.616        0.002         0.791         -0.748        0.002         0.82          -0.868        0.002         49556.0       0.0           
0.1    0.058  BASICTOOL     -1.0          1.0           0.0           0.674         -0.904        0.001         0.794         -0.308        0.001         0.84          -0.596        0.001         49865.0       0.0           
-1     0.059000000000000004SCOPA         -1.0          1.0           -1.0          0.682         -0.856        0.0           0.822         -2.774        0.084         0.822         1.918         0.086         49968.0       0.0           
0.0    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.08          -19.173       0.015         0.375         -9.733        0.011         0.372         -9.44         0.011         36345.0       0.0           
0.01   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.08          -19.173       0.015         0.375         -9.733        0.011         0.372         -9.44         0.011         36345.0       0.0           
0.02   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.119         -17.608       0.014         0.404         -8.958        0.011         0.401         -8.65         0.01          36345.0       0.0           
0.03   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.286         -10.88        0.01          0.552         -5.592        0.009         0.548         -5.288        0.008         37494.0       0.0           
0.04   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.294         -9.705        0.006         0.566         -4.879        0.006         0.557         -4.826        0.005         44001.0       0.0           
0.05   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.422         -7.765        0.006         0.645         -3.885        0.005         0.635         -3.88         0.005         48299.0       0.0           
0.06   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.476         -5.761        0.004         0.687         -2.894        0.004         0.683         -2.868        0.004         48353.0       0.0           
0.07   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.58          -3.703        0.003         0.752         -1.856        0.004         0.753         -1.846        0.004         48608.0       0.0           
0.08   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.616         -2.562        0.002         0.775         -1.247        0.002         0.784         -1.315        0.002         49179.0       0.0           
0.09   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.648         -1.722        0.002         0.787         -0.786        0.002         0.813         -0.936        0.002         49542.0       0.0           
0.1    0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.668         -0.976        0.001         0.793         -0.331        0.001         0.833         -0.645        0.001         49866.0       0.0           
-1     0.06   SCOPA         -1.0          1.0           -1.0          0.679         -0.861        0.0           0.821         -2.772        0.083         0.821         1.91          0.085         49967.0       0.0           
0.0    0.06   BASICTOOL     -1.0          1.0           -1.0          0.075         -19.277       0.015         0.371         -9.778        0.011         0.367         -9.499        0.01          36316.0       0.0           
0.01   0.06   BASICTOOL     -1.0          1.0           -1.0          0.075         -19.277       0.015         0.371         -9.778        0.011         0.367         -9.499        0.01          36316.0       0.0           
0.02   0.06   BASICTOOL     -1.0          1.0           -1.0          0.112         -17.792       0.014         0.399         -9.026        0.01          0.395         -8.766        0.01          36316.0       0.0           
0.03   0.06   BASICTOOL     -1.0          1.0           -1.0          0.278         -11.031       0.01          0.546         -5.644        0.008         0.544         -5.387        0.008         37429.0       0.0           
0.04   0.06   BASICTOOL     -1.0          1.0           -1.0          0.287         -9.882        0.006         0.558         -4.953        0.005         0.554         -4.929        0.005         43868.0       0.0           
0.05   0.06   BASICTOOL     -1.0          1.0           -1.0          0.415         -7.926        0.006         0.638         -3.982        0.005         0.632         -3.943        0.005         48155.0       0.0           
0.06   0.06   BASICTOOL     -1.0          1.0           -1.0          0.468         -5.93         0.004         0.682         -2.998        0.005         0.679         -2.932        0.004         48218.0       0.0           
0.07   0.06   BASICTOOL     -1.0          1.0           -1.0          0.571         -3.828        0.003         0.745         -1.916        0.003         0.75          -1.911        0.003         48475.0       0.0           
0.08   0.06   BASICTOOL     -1.0          1.0           -1.0          0.608         -2.666        0.002         0.772         -1.292        0.003         0.78          -1.374        0.003         49058.0       0.0           
0.09   0.06   BASICTOOL     -1.0          1.0           -1.0          0.641         -1.797        0.002         0.785         -0.787        0.002         0.81          -1.01         0.002         49478.0       0.0           
0.1    0.06   BASICTOOL     -1.0          1.0           0.0           0.663         -1.03         0.001         0.792         -0.332        0.001         0.831         -0.698        0.001         49847.0       0.0           
-1     0.061  SCOPA         -1.0          1.0           0.0           0.673         -0.883        0.0           0.816         -2.785        0.081         0.817         1.902         0.083         49954.0       0.0           
0.0    0.061  BASICTOOL     -1.0          1.0           -1.0          0.074         -19.349       0.016         0.365         -9.754        0.011         0.364         -9.595        0.011         35870.0       0.0           
0.01   0.061  BASICTOOL     -1.0          1.0           -1.0          0.074         -19.349       0.016         0.365         -9.754        0.011         0.364         -9.595        0.011         35870.0       0.0           
0.02   0.061  BASICTOOL     -1.0          1.0           -1.0          0.111         -17.882       0.015         0.392         -9.053        0.011         0.392         -8.828        0.011         35870.0       0.0           
0.03   0.061  BASICTOOL     -1.0          1.0           -1.0          0.272         -11.173       0.01          0.538         -5.732        0.009         0.535         -5.441        0.009         37004.0       0.0           
0.04   0.061  BASICTOOL     -1.0          1.0           -1.0          0.281         -10.029       0.007         0.553         -5.025        0.006         0.546         -5.004        0.005         43500.0       0.0           
0.05   0.061  BASICTOOL     -1.0          1.0           -1.0          0.404         -8.114        0.006         0.631         -4.094        0.006         0.624         -4.02         0.005         47997.0       0.0           
0.06   0.061  BASICTOOL     -1.0          1.0           -1.0          0.456         -6.096        0.005         0.675         -3.089        0.005         0.669         -3.006        0.004         48057.0       0.0           
