p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.01   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.025         -18.192       0.02          0.082         -13.032       0.015         0.538         -5.16         0.012         23147.0       0.0           
0.02   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.029         -17.484       0.019         0.086         -12.677       0.014         0.551         -4.807        0.011         23147.0       0.0           
0.03   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.075         -13.23        0.013         0.121         -10.525       0.011         0.677         -2.705        0.01          23744.0       0.0           
0.04   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.066         -12.097       0.009         0.114         -9.936        0.007         0.711         -2.16         0.005         28557.0       0.0           
0.05   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.081         -12.165       0.008         0.117         -10.226       0.006         0.722         -1.94         0.004         33320.0       0.0           
0.06   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.09          -10.951       0.007         0.124         -9.649        0.006         0.756         -1.302        0.003         33386.0       0.0           
0.07   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.098         -9.897        0.006         0.13          -9.163        0.005         0.782         -0.733        0.002         33731.0       0.0           
0.08   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.102         -9.262        0.005         0.131         -8.941        0.005         0.791         -0.321        0.002         34456.0       0.0           
0.09   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.098         -8.877        0.005         0.131         -9.228        0.007         0.781         0.351         0.008         35164.0       0.0           
0.1    0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.097         -8.637        0.005         0.128         -9.321        0.007         0.767         0.684         0.007         36131.0       0.0           
-1     0.052000000000000005SCOPA         -1.0          1.0           0.0           0.747         -0.786        0.001         0.885         -2.05         0.093         0.839         1.264         0.052         50071.0       0.0           
0.0    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.024         -18.228       0.02          0.08          -13.095       0.015         0.537         -5.133        0.012         23074.0       0.0           
0.01   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.024         -18.228       0.02          0.08          -13.095       0.015         0.537         -5.133        0.012         23074.0       0.0           
0.02   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.028         -17.553       0.019         0.084         -12.747       0.014         0.55          -4.806        0.011         23074.0       0.0           
0.03   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.073         -13.362       0.013         0.116         -10.633       0.011         0.672         -2.73         0.009         23725.0       0.0           
0.04   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.064         -12.239       0.009         0.111         -10.056       0.008         0.705         -2.184        0.006         28688.0       0.0           
0.05   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.08          -12.329       0.008         0.115         -10.34        0.007         0.718         -1.989        0.004         33549.0       0.0           
0.06   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.089         -11.052       0.007         0.121         -9.748        0.006         0.756         -1.305        0.003         33616.0       0.0           
0.07   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.096         -9.969        0.006         0.126         -9.256        0.006         0.782         -0.713        0.002         33977.0       0.0           
0.08   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.1           -9.347        0.005         0.128         -9.01         0.005         0.789         -0.337        0.002         34777.0       0.0           
0.09   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.098         -8.948        0.005         0.128         -9.22         0.007         0.782         0.271         0.007         35471.0       0.0           
0.1    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.097         -8.722        0.005         0.125         -9.334        0.007         0.769         0.612         0.007         36502.0       0.0           
-1     0.053  SCOPA         -1.0          1.0           0.0           0.738         -0.811        0.001         0.881         -2.061        0.09          0.834         1.25          0.051         50084.0       0.0           
0.0    0.053  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.282       0.02          0.078         -13.11        0.015         0.531         -5.171        0.012         23229.0       0.0           
0.01   0.053  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.282       0.02          0.078         -13.11        0.015         0.531         -5.171        0.012         23229.0       0.0           
0.02   0.053  BASICTOOL     -1.0          1.0           -1.0          0.026         -17.587       0.019         0.082         -12.775       0.014         0.545         -4.812        0.012         23229.0       0.0           
0.03   0.053  BASICTOOL     -1.0          1.0           -1.0          0.071         -13.373       0.013         0.114         -10.622       0.012         0.666         -2.751        0.01          23892.0       0.0           
0.04   0.053  BASICTOOL     -1.0          1.0           -1.0          0.062         -12.23        0.009         0.109         -10.021       0.008         0.701         -2.209        0.006         28863.0       0.0           
0.05   0.053  BASICTOOL     -1.0          1.0           -1.0          0.078         -12.335       0.008         0.113         -10.273       0.006         0.712         -2.062        0.004         33840.0       0.0           
0.06   0.053  BASICTOOL     -1.0          1.0           -1.0          0.087         -11.036       0.007         0.12          -9.668        0.006         0.752         -1.368        0.004         33919.0       0.0           
0.07   0.053  BASICTOOL     -1.0          1.0           -1.0          0.094         -9.93         0.006         0.125         -9.156        0.005         0.776         -0.774        0.003         34266.0       0.0           
0.08   0.053  BASICTOOL     -1.0          1.0           -1.0          0.099         -9.269        0.005         0.127         -8.904        0.005         0.787         -0.365        0.002         35021.0       0.0           
0.09   0.053  BASICTOOL     -1.0          1.0           -1.0          0.097         -8.879        0.005         0.127         -9.11         0.006         0.78          0.23          0.007         35742.0       0.0           
0.1    0.053  BASICTOOL     -1.0          1.0           -1.0          0.096         -8.636        0.004         0.125         -9.206        0.006         0.766         0.57          0.006         36777.0       0.0           
-1     0.054  SCOPA         -1.0          1.0           0.0           0.735         -0.817        0.001         0.879         -2.071        0.088         0.832         1.255         0.05          50074.0       0.0           
0.0    0.054  BASICTOOL     -1.0          1.0           -1.0          0.022         -18.373       0.02          0.077         -13.151       0.015         0.527         -5.222        0.012         23061.0       0.0           
0.01   0.054  BASICTOOL     -1.0          1.0           -1.0          0.022         -18.373       0.02          0.077         -13.151       0.015         0.527         -5.222        0.012         23061.0       0.0           
0.02   0.054  BASICTOOL     -1.0          1.0           -1.0          0.026         -17.7         0.019         0.081         -12.817       0.015         0.54          -4.883        0.012         23061.0       0.0           
0.03   0.054  BASICTOOL     -1.0          1.0           -1.0          0.068         -13.486       0.013         0.113         -10.67        0.012         0.661         -2.817        0.01          23715.0       0.0           
0.04   0.054  BASICTOOL     -1.0          1.0           -1.0          0.059         -12.295       0.009         0.106         -9.998        0.008         0.693         -2.297        0.006         28824.0       0.0           
0.05   0.054  BASICTOOL     -1.0          1.0           -1.0          0.076         -12.353       0.008         0.112         -10.226       0.006         0.705         -2.127        0.004         33725.0       0.0           
0.06   0.054  BASICTOOL     -1.0          1.0           -1.0          0.085         -11.068       0.007         0.118         -9.609        0.006         0.744         -1.459        0.004         33784.0       0.0           
0.07   0.054  BASICTOOL     -1.0          1.0           -1.0          0.093         -9.941        0.006         0.123         -9.109        0.005         0.772         -0.832        0.003         34178.0       0.0           
0.08   0.054  BASICTOOL     -1.0          1.0           -1.0          0.096         -9.313        0.005         0.125         -8.89         0.005         0.779         -0.424        0.002         35046.0       0.0           
0.09   0.054  BASICTOOL     -1.0          1.0           -1.0          0.095         -8.907        0.005         0.124         -9.069        0.006         0.777         0.162         0.006         35818.0       0.0           
0.1    0.054  BASICTOOL     -1.0          1.0           -1.0          0.095         -8.639        0.004         0.122         -9.137        0.006         0.765         0.499         0.006         36896.0       0.0           
-1     0.055  SCOPA         -1.0          1.0           0.0           0.733         -0.83         0.001         0.879         -2.069        0.088         0.83          1.239         0.05          50078.0       0.0           
0.0    0.055  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.474       0.021         0.077         -13.112       0.015         0.518         -5.362        0.013         22822.0       0.0           
0.01   0.055  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.474       0.021         0.077         -13.112       0.015         0.518         -5.362        0.013         22822.0       0.0           
0.02   0.055  BASICTOOL     -1.0          1.0           -1.0          0.025         -17.808       0.019         0.08          -12.782       0.015         0.53          -5.026        0.012         22822.0       0.0           
0.03   0.055  BASICTOOL     -1.0          1.0           -1.0          0.068         -13.549       0.013         0.113         -10.626       0.012         0.655         -2.923        0.011         23491.0       0.0           
0.04   0.055  BASICTOOL     -1.0          1.0           -1.0          0.059         -12.382       0.009         0.107         -9.961        0.007         0.688         -2.421        0.006         28673.0       0.0           
0.05   0.055  BASICTOOL     -1.0          1.0           -1.0          0.074         -12.477       0.008         0.11          -10.259       0.006         0.701         -2.218        0.004         33822.0       0.0           
0.06   0.055  BASICTOOL     -1.0          1.0           -1.0          0.083         -11.111       0.007         0.117         -9.613        0.006         0.741         -1.499        0.003         33897.0       0.0           
0.07   0.055  BASICTOOL     -1.0          1.0           -1.0          0.09          -9.948        0.006         0.122         -9.081        0.005         0.771         -0.867        0.002         34290.0       0.0           
0.08   0.055  BASICTOOL     -1.0          1.0           -1.0          0.095         -9.292        0.005         0.125         -8.831        0.005         0.782         -0.462        0.002         35158.0       0.0           
0.09   0.055  BASICTOOL     -1.0          1.0           -1.0          0.093         -8.891        0.005         0.124         -9.058        0.006         0.779         0.167         0.007         35956.0       0.0           
0.1    0.055  BASICTOOL     -1.0          1.0           0.0           0.093         -8.659        0.004         0.122         -9.179        0.006         0.765         0.52          0.006         37090.0       0.0           
-1     0.056  SCOPA         -1.0          1.0           0.0           0.73          -0.839        0.001         0.879         -2.072        0.088         0.825         1.233         0.048         50075.0       0.0           
0.0    0.056  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.62        0.021         0.076         -13.238       0.015         0.506         -5.382        0.012         22906.0       0.0           
0.01   0.056  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.62        0.021         0.076         -13.238       0.015         0.506         -5.382        0.012         22906.0       0.0           
0.02   0.056  BASICTOOL     -1.0          1.0           -1.0          0.025         -17.98        0.02          0.08          -12.909       0.015         0.518         -5.071        0.011         22906.0       0.0           
0.03   0.056  BASICTOOL     -1.0          1.0           -1.0          0.065         -13.711       0.014         0.11          -10.713       0.012         0.643         -2.997        0.01          23531.0       0.0           
0.04   0.056  BASICTOOL     -1.0          1.0           -1.0          0.057         -12.418       0.009         0.104         -10.025       0.007         0.683         -2.393        0.005         28700.0       0.0           
0.05   0.056  BASICTOOL     -1.0          1.0           -1.0          0.071         -12.579       0.008         0.107         -10.38        0.006         0.693         -2.199        0.004         34084.0       0.0           
0.06   0.056  BASICTOOL     -1.0          1.0           -1.0          0.081         -11.24        0.007         0.114         -9.727        0.006         0.733         -1.512        0.004         34165.0       0.0           
0.07   0.056  BASICTOOL     -1.0          1.0           -1.0          0.088         -10.075       0.006         0.12          -9.186        0.005         0.764         -0.889        0.003         34551.0       0.0           
0.08   0.056  BASICTOOL     -1.0          1.0           -1.0          0.095         -9.374        0.005         0.122         -8.918        0.005         0.774         -0.455        0.002         35413.0       0.0           
0.09   0.056  BASICTOOL     -1.0          1.0           -1.0          0.094         -8.96         0.005         0.123         -9.114        0.006         0.771         0.154         0.007         36234.0       0.0           
0.1    0.056  BASICTOOL     -1.0          1.0           -1.0          0.093         -8.689        0.004         0.121         -9.184        0.006         0.759         0.495         0.006         37350.0       0.0           
-1     0.057  SCOPA         -1.0          1.0           0.0           0.725         -0.86         0.001         0.875         -2.083        0.085         0.823         1.223         0.048         50073.0       0.0           
0.0    0.057  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.599       0.021         0.075         -13.117       0.015         0.509         -5.482        0.012         22817.0       0.0           
0.01   0.057  BASICTOOL     -1.0          1.0           -1.0          0.021         -18.599       0.021         0.075         -13.117       0.015         0.509         -5.482        0.012         22817.0       0.0           
0.02   0.057  BASICTOOL     -1.0          1.0           -1.0          0.024         -17.94        0.02          0.078         -12.788       0.015         0.521         -5.152        0.012         22817.0       0.0           
0.03   0.057  BASICTOOL     -1.0          1.0           -1.0          0.066         -13.635       0.013         0.108         -10.615       0.011         0.646         -3.02         0.01          23459.0       0.0           
0.04   0.057  BASICTOOL     -1.0          1.0           -1.0          0.057         -12.466       0.009         0.101         -10.029       0.008         0.677         -2.437        0.006         28761.0       0.0           
0.05   0.057  BASICTOOL     -1.0          1.0           -1.0          0.071         -12.659       0.008         0.106         -10.33        0.006         0.684         -2.329        0.004         34299.0       0.0           
0.06   0.057  BASICTOOL     -1.0          1.0           -1.0          0.08          -11.288       0.007         0.113         -9.692        0.006         0.727         -1.596        0.004         34369.0       0.0           
0.07   0.057  BASICTOOL     -1.0          1.0           -1.0          0.086         -10.078       0.006         0.119         -9.132        0.005         0.757         -0.945        0.003         34774.0       0.0           
0.08   0.057  BASICTOOL     -1.0          1.0           -1.0          0.091         -9.384        0.005         0.121         -8.846        0.005         0.769         -0.537        0.002         35768.0       0.0           
0.09   0.057  BASICTOOL     -1.0          1.0           -1.0          0.09          -8.954        0.004         0.12          -9.009        0.006         0.769         0.055         0.006         36635.0       0.0           
0.1    0.057  BASICTOOL     -1.0          1.0           -1.0          0.091         -8.685        0.004         0.119         -9.077        0.006         0.759         0.392         0.005         37797.0       0.0           
-1     0.058  SCOPA         -1.0          1.0           0.0           0.718         -0.873        0.001         0.872         -2.094        0.083         0.82          1.221         0.047         50077.0       0.0           
0.0    0.058  BASICTOOL     -1.0          1.0           -1.0          0.019         -18.691       0.021         0.071         -13.179       0.015         0.504         -5.512        0.013         22496.0       0.0           
0.01   0.058  BASICTOOL     -1.0          1.0           -1.0          0.019         -18.691       0.021         0.071         -13.179       0.015         0.504         -5.512        0.013         22496.0       0.0           
0.02   0.058  BASICTOOL     -1.0          1.0           -1.0          0.022         -18.114       0.02          0.074         -12.889       0.015         0.515         -5.224        0.012         22496.0       0.0           
0.03   0.058  BASICTOOL     -1.0          1.0           -1.0          0.061         -13.838       0.014         0.104         -10.727       0.012         0.638         -3.111        0.011         23190.0       0.0           
0.04   0.058  BASICTOOL     -1.0          1.0           -1.0          0.053         -12.597       0.009         0.099         -10.035       0.008         0.671         -2.561        0.006         28678.0       0.0           
0.05   0.058  BASICTOOL     -1.0          1.0           -1.0          0.068         -12.742       0.008         0.103         -10.328       0.006         0.681         -2.414        0.004         34249.0       0.0           
0.06   0.058  BASICTOOL     -1.0          1.0           -1.0          0.075         -11.362       0.007         0.109         -9.678        0.006         0.724         -1.684        0.004         34319.0       0.0           
0.07   0.058  BASICTOOL     -1.0          1.0           -1.0          0.084         -10.108       0.006         0.115         -9.115        0.005         0.757         -0.993        0.003         34718.0       0.0           
0.08   0.058  BASICTOOL     -1.0          1.0           -1.0          0.09          -9.374        0.005         0.12          -8.796        0.005         0.77          -0.578        0.002         35696.0       0.0           
0.09   0.058  BASICTOOL     -1.0          1.0           -1.0          0.089         -8.942        0.004         0.12          -8.997        0.006         0.767         0.055         0.007         36606.0       0.0           
0.1    0.058  BASICTOOL     -1.0          1.0           -1.0          0.09          -8.674        0.004         0.117         -9.1          0.006         0.755         0.426         0.006         37917.0       0.0           
-1     0.059000000000000004SCOPA         -1.0          1.0           0.0           0.718         -0.817        0.001         0.873         -1.515        0.058         0.82          0.698         0.033         49980.0       0.0           
0.0    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.018         -18.786       0.021         0.07          -13.246       0.016         0.498         -5.54         0.013         22474.0       0.0           
0.01   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.018         -18.786       0.021         0.07          -13.246       0.016         0.498         -5.54         0.013         22474.0       0.0           
0.02   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.022         -18.145       0.02          0.074         -12.93        0.015         0.51          -5.214        0.012         22474.0       0.0           
0.03   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.059         -13.971       0.014         0.104         -10.822       0.012         0.627         -3.149        0.011         23133.0       0.0           
0.04   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.051         -12.702       0.009         0.1           -10.062       0.008         0.661         -2.64         0.006         28601.0       0.0           
0.05   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.064         -12.873       0.008         0.103         -10.401       0.006         0.673         -2.471        0.004         34284.0       0.0           
0.06   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.074         -11.411       0.007         0.111         -9.695        0.006         0.717         -1.716        0.004         34376.0       0.0           
0.07   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.084         -10.157       0.006         0.117         -9.12         0.005         0.749         -1.037        0.003         34800.0       0.0           
0.08   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.091         -9.39         0.005         0.12          -8.819        0.005         0.766         -0.571        0.002         35761.0       0.0           
0.09   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.089         -8.968        0.004         0.121         -9.028        0.006         0.764         0.06          0.007         36642.0       0.0           
0.1    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.089         -8.673        0.004         0.118         -9.065        0.006         0.757         0.392         0.006         37844.0       0.0           
-1     0.06   SCOPA         -1.0          1.0           0.0           0.712         -0.905        0.001         0.87          -2.103        0.082         0.815         1.198         0.046         50070.0       0.0           
0.0    0.06   BASICTOOL     -1.0          1.0           -1.0          0.018         -18.787       0.022         0.07          -13.087       0.015         0.498         -5.7          0.012         22263.0       0.0           
0.01   0.06   BASICTOOL     -1.0          1.0           -1.0          0.018         -18.787       0.022         0.07          -13.087       0.015         0.498         -5.7          0.012         22263.0       0.0           
0.02   0.06   BASICTOOL     -1.0          1.0           -1.0          0.02          -18.197       0.02          0.072         -12.781       0.014         0.508         -5.416        0.011         22263.0       0.0           
0.03   0.06   BASICTOOL     -1.0          1.0           -1.0          0.059         -13.933       0.014         0.102         -10.671       0.011         0.63          -3.262        0.01          22910.0       0.0           
0.04   0.06   BASICTOOL     -1.0          1.0           -1.0          0.051         -12.773       0.009         0.098         -10.012       0.007         0.661         -2.762        0.005         28575.0       0.0           
0.05   0.06   BASICTOOL     -1.0          1.0           -1.0          0.065         -12.978       0.008         0.101         -10.334       0.006         0.668         -2.643        0.004         34418.0       0.0           
0.06   0.06   BASICTOOL     -1.0          1.0           -1.0          0.073         -11.559       0.007         0.107         -9.648        0.005         0.712         -1.911        0.003         34505.0       0.0           
0.07   0.06   BASICTOOL     -1.0          1.0           -1.0          0.081         -10.261       0.006         0.113         -9.074        0.005         0.745         -1.187        0.002         34957.0       0.0           
0.08   0.06   BASICTOOL     -1.0          1.0           -1.0          0.086         -9.504        0.005         0.116         -8.774        0.004         0.759         -0.73         0.002         35978.0       0.0           
0.09   0.06   BASICTOOL     -1.0          1.0           -1.0          0.087         -9.016        0.004         0.117         -8.924        0.006         0.76          -0.092        0.005         36936.0       0.0           
0.1    0.06   BASICTOOL     -1.0          1.0           -1.0          0.087         -8.733        0.004         0.116         -8.996        0.006         0.754         0.263         0.005         38254.0       0.0           
-1     0.061  SCOPA         -1.0          1.0           0.0           0.711         -0.913        0.001         0.867         -2.113        0.08          0.815         1.2           0.046         50074.0       0.0           
0.0    0.061  BASICTOOL     -1.0          1.0           -1.0          0.018         -18.793       0.021         0.071         -13.127       0.015         0.493         -5.666        0.012         22366.0       0.0           
0.01   0.061  BASICTOOL     -1.0          1.0           -1.0          0.018         -18.793       0.021         0.071         -13.127       0.015         0.493         -5.666        0.012         22366.0       0.0           
0.02   0.061  BASICTOOL     -1.0          1.0           -1.0          0.022         -18.19        0.02          0.073         -12.824       0.015         0.504         -5.366        0.012         22366.0       0.0           
0.03   0.061  BASICTOOL     -1.0          1.0           -1.0          0.058         -13.986       0.014         0.102         -10.719       0.012         0.626         -3.267        0.01          23021.0       0.0           
0.04   0.061  BASICTOOL     -1.0          1.0           -1.0          0.048         -12.838       0.009         0.097         -10.087       0.007         0.655         -2.751        0.006         28631.0       0.0           
0.05   0.061  BASICTOOL     -1.0          1.0           -1.0          0.062         -12.976       0.008         0.1           -10.383       0.006         0.665         -2.593        0.004         34560.0       0.0           
0.06   0.061  BASICTOOL     -1.0          1.0           -1.0          0.071         -11.546       0.007         0.106         -9.692        0.006         0.708         -1.855        0.003         34650.0       0.0           
0.07   0.061  BASICTOOL     -1.0          1.0           -1.0          0.08          -10.261       0.006         0.113         -9.11         0.005         0.742         -1.151        0.003         35092.0       0.0           
0.08   0.061  BASICTOOL     -1.0          1.0           -1.0          0.087         -9.472        0.005         0.116         -8.794        0.005         0.759         -0.678        0.002         36208.0       0.0           
0.09   0.061  BASICTOOL     -1.0          1.0           -1.0          0.086         -8.99         0.004         0.117         -8.895        0.006         0.757         -0.095        0.005         37143.0       0.0           
0.1    0.061  BASICTOOL     -1.0          1.0           -1.0          0.086         -8.696        0.004         0.115         -8.959        0.006         0.752         0.263         0.005         38469.0       0.0           
-1     0.062  SCOPA         -1.0          1.0           0.0           0.707         -0.935        0.001         0.865         -2.116        0.079         0.812         1.181         0.045         50070.0       0.0           
0.0    0.062  BASICTOOL     -1.0          1.0           -1.0          0.017         -18.972       0.022         0.072         -13.257       0.016         0.488         -5.715        0.013         22224.0       0.0           
0.01   0.062  BASICTOOL     -1.0          1.0           -1.0          0.017         -18.972       0.022         0.072         -13.257       0.016         0.488         -5.715        0.013         22224.0       0.0           
0.02   0.062  BASICTOOL     -1.0          1.0           -1.0          0.02          -18.417       0.021         0.075         -12.99        0.015         0.499         -5.427        0.012         22224.0       0.0           
0.03   0.062  BASICTOOL     -1.0          1.0           -1.0          0.056         -14.241       0.015         0.103         -10.876       0.012         0.618         -3.365        0.011         22898.0       0.0           
0.04   0.062  BASICTOOL     -1.0          1.0           -1.0          0.048         -12.953       0.009         0.096         -10.14        0.007         0.651         -2.812        0.006         28568.0       0.0           
0.05   0.062  BASICTOOL     -1.0          1.0           -1.0          0.062         -13.159       0.008         0.099         -10.453       0.006         0.658         -2.706        0.004         34590.0       0.0           
0.06   0.062  BASICTOOL     -1.0          1.0           -1.0          0.071         -11.666       0.007         0.106         -9.759        0.006         0.707         -1.907        0.003         34672.0       0.0           
0.07   0.062  BASICTOOL     -1.0          1.0           -1.0          0.079         -10.357       0.006         0.112         -9.153        0.005         0.744         -1.204        0.002         35138.0       0.0           
0.08   0.062  BASICTOOL     -1.0          1.0           -1.0          0.085         -9.589        0.005         0.115         -8.835        0.005         0.76          -0.753        0.002         36256.0       0.0           
0.09   0.062  BASICTOOL     -1.0          1.0           -1.0          0.084         -9.107        0.004         0.115         -8.941        0.006         0.759         -0.166        0.005         37232.0       0.0           
0.1    0.062  BASICTOOL     -1.0          1.0           0.0           0.084         -8.82         0.004         0.114         -9.018        0.005         0.752         0.198         0.005         38705.0       0.0           
-1     0.063  SCOPA         -1.0          1.0           0.0           0.703         -0.941        0.001         0.865         -2.116        0.079         0.808         1.175         0.044         50074.0       0.0           
0.0    0.063  BASICTOOL     -1.0          1.0           -1.0          0.014         -19.152       0.022         0.066         -13.334       0.016         0.485         -5.818        0.013         22051.0       0.0           
0.01   0.063  BASICTOOL     -1.0          1.0           -1.0          0.014         -19.152       0.022         0.066         -13.334       0.016         0.485         -5.818        0.013         22051.0       0.0           
0.02   0.063  BASICTOOL     -1.0          1.0           -1.0          0.017         -18.59        0.021         0.069         -13.041       0.016         0.496         -5.549        0.013         22051.0       0.0           
0.03   0.063  BASICTOOL     -1.0          1.0           -1.0          0.055         -14.295       0.015         0.098         -10.875       0.012         0.616         -3.42         0.011         22748.0       0.0           
0.04   0.063  BASICTOOL     -1.0          1.0           -1.0          0.047         -12.961       0.009         0.094         -10.059       0.007         0.646         -2.902        0.006         28447.0       0.0           
0.05   0.063  BASICTOOL     -1.0          1.0           -1.0          0.06          -13.187       0.008         0.096         -10.394       0.006         0.653         -2.793        0.004         34632.0       0.0           
0.06   0.063  BASICTOOL     -1.0          1.0           -1.0          0.069         -11.697       0.007         0.104         -9.683        0.005         0.7           -2.014        0.003         34727.0       0.0           
0.07   0.063  BASICTOOL     -1.0          1.0           -1.0          0.078         -10.386       0.006         0.111         -9.074        0.005         0.734         -1.313        0.002         35184.0       0.0           
0.08   0.063  BASICTOOL     -1.0          1.0           -1.0          0.085         -9.594        0.005         0.114         -8.741        0.004         0.75          -0.852        0.002         36364.0       0.0           
0.09   0.063  BASICTOOL     -1.0          1.0           -1.0          0.084         -9.081        0.004         0.115         -8.9          0.006         0.754         -0.18         0.005         37363.0       0.0           
0.1    0.063  BASICTOOL     -1.0          1.0           0.0           0.086         -8.775        0.004         0.113         -8.966        0.005         0.747         0.19          0.005         38777.0       0.0           
-1     0.064  SCOPA         -1.0          1.0           0.0           0.693         -0.929        0.001         0.859         -2.14         0.076         0.803         1.212         0.043         50073.0       0.0           
0.0    0.064  BASICTOOL     -1.0          1.0           -1.0          0.013         -19.145       0.023         0.065         -13.352       0.016         0.479         -5.794        0.013         21874.0       0.0           
0.01   0.064  BASICTOOL     -1.0          1.0           -1.0          0.013         -19.145       0.023         0.065         -13.352       0.016         0.479         -5.794        0.013         21874.0       0.0           
0.02   0.064  BASICTOOL     -1.0          1.0           -1.0          0.016         -18.545       0.021         0.068         -13.048       0.015         0.49          -5.497        0.012         21874.0       0.0           
0.03   0.064  BASICTOOL     -1.0          1.0           -1.0          0.052         -14.329       0.015         0.096         -10.889       0.012         0.61          -3.44         0.011         22556.0       0.0           
0.04   0.064  BASICTOOL     -1.0          1.0           -1.0          0.044         -13.033       0.009         0.092         -10.138       0.008         0.641         -2.896        0.006         28330.0       0.0           
0.05   0.064  BASICTOOL     -1.0          1.0           -1.0          0.057         -13.293       0.008         0.094         -10.465       0.006         0.646         -2.827        0.004         34699.0       0.0           
0.06   0.064  BASICTOOL     -1.0          1.0           -1.0          0.064         -11.792       0.007         0.1           -9.772        0.006         0.695         -2.021        0.004         34793.0       0.0           
0.07   0.064  BASICTOOL     -1.0          1.0           -1.0          0.073         -10.435       0.006         0.107         -9.137        0.005         0.732         -1.297        0.003         35270.0       0.0           
0.08   0.064  BASICTOOL     -1.0          1.0           -1.0          0.081         -9.623        0.005         0.11          -8.812        0.005         0.75          -0.811        0.002         36463.0       0.0           
0.09   0.064  BASICTOOL     -1.0          1.0           -1.0          0.082         -9.121        0.004         0.112         -8.898        0.006         0.753         -0.224        0.005         37518.0       0.0           
0.1    0.064  BASICTOOL     -1.0          1.0           0.0           0.083         -8.832        0.004         0.111         -8.969        0.005         0.747         0.137         0.005         39067.0       0.0           
-1     0.065  SCOPA         -1.0          1.0           0.0           0.694         -0.859        0.001         0.86          -1.563        0.052         0.804         0.703         0.03          50072.0       0.0           
0.0    0.065  BASICTOOL     -1.0          1.0           -1.0          0.012         -19.292       0.023         0.064         -13.358       0.016         0.474         -5.934        0.014         21838.0       0.0           
0.01   0.065  BASICTOOL     -1.0          1.0           -1.0          0.012         -19.292       0.023         0.064         -13.358       0.016         0.474         -5.934        0.014         21838.0       0.0           
0.02   0.065  BASICTOOL     -1.0          1.0           -1.0          0.015         -18.731       0.022         0.066         -13.087       0.016         0.485         -5.643        0.013         21838.0       0.0           
0.03   0.065  BASICTOOL     -1.0          1.0           -1.0          0.049         -14.498       0.015         0.094         -10.933       0.013         0.6           -3.565        0.011         22526.0       0.0           
0.04   0.065  BASICTOOL     -1.0          1.0           -1.0          0.042         -13.184       0.01          0.09          -10.134       0.008         0.631         -3.051        0.006         28467.0       0.0           
0.05   0.065  BASICTOOL     -1.0          1.0           -1.0          0.056         -13.335       0.008         0.093         -10.458       0.006         0.64          -2.876        0.004         34790.0       0.0           
0.06   0.065  BASICTOOL     -1.0          1.0           -1.0          0.065         -11.788       0.007         0.101         -9.71         0.006         0.687         -2.078        0.004         34882.0       0.0           
0.07   0.065  BASICTOOL     -1.0          1.0           -1.0          0.074         -10.372       0.006         0.107         -9.05         0.005         0.726         -1.322        0.003         35366.0       0.0           
