p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
-1     0.047  SCOPA         -1.0          1.0           0.0           0.774         -0.287        0.001         0.876         -0.029        0.002         0.883         -0.258        0.0           41880.0       0.0           
0.0    0.047  BASICTOOL     -1.0          1.0           -1.0          0.446         -7.912        0.014         0.66          -3.928        0.01          0.66          -3.985        0.01          22368.0       0.0           
0.01   0.047  BASICTOOL     -1.0          1.0           -1.0          0.446         -7.912        0.014         0.66          -3.928        0.01          0.66          -3.985        0.01          22368.0       0.0           
0.02   0.047  BASICTOOL     -1.0          1.0           -1.0          0.491         -6.802        0.013         0.689         -3.39         0.009         0.689         -3.413        0.009         22368.0       0.0           
0.03   0.047  BASICTOOL     -1.0          1.0           -1.0          0.553         -4.445        0.008         0.743         -2.207        0.006         0.743         -2.238        0.006         22659.0       0.0           
0.04   0.047  BASICTOOL     -1.0          1.0           -1.0          0.665         -3.072        0.006         0.807         -1.505        0.005         0.807         -1.568        0.005         26434.0       0.0           
0.05   0.047  BASICTOOL     -1.0          1.0           0.0           0.687         -2.291        0.003         0.824         -1.102        0.003         0.825         -1.19         0.003         33973.0       0.0           
0.06   0.047  BASICTOOL     -1.0          1.0           0.0           0.722         -1.581        0.002         0.844         -0.735        0.002         0.848         -0.846        0.002         34006.0       0.0           
0.07   0.047  BASICTOOL     -1.0          1.0           0.0           0.743         -1.031        0.002         0.853         -0.454        0.001         0.867         -0.577        0.002         34140.0       0.0           
0.08   0.047  BASICTOOL     -1.0          1.0           0.0           0.772         -0.557        0.001         0.864         -0.202        0.001         0.887         -0.355        0.001         35046.0       0.0           
0.09   0.047  BASICTOOL     -1.0          1.0           0.0           0.777         -0.274        0.001         0.864         -0.037        0.001         0.894         -0.238        0.001         36199.0       0.0           
0.1    0.047  BASICTOOL     -1.0          1.0           0.0           0.754         -0.051        0.001         0.846         0.114         0.001         0.886         -0.164        0.0           38328.0       0.0           
-1     0.048  SCOPA         -1.0          1.0           0.0           0.756         -0.274        0.001         0.865         0.003         0.002         0.875         -0.278        0.0           43433.0       0.0           
0.0    0.048  BASICTOOL     -1.0          1.0           -1.0          0.438         -8.033        0.014         0.654         -4.025        0.01          0.655         -4.007        0.01          22136.0       0.0           
0.01   0.048  BASICTOOL     -1.0          1.0           -1.0          0.438         -8.033        0.014         0.654         -4.025        0.01          0.655         -4.007        0.01          22136.0       0.0           
0.02   0.048  BASICTOOL     -1.0          1.0           -1.0          0.483         -6.941        0.014         0.683         -3.47         0.009         0.683         -3.471        0.009         22136.0       0.0           
0.03   0.048  BASICTOOL     -1.0          1.0           -1.0          0.542         -4.58         0.008         0.737         -2.273        0.006         0.733         -2.308        0.006         22432.0       0.0           
0.04   0.048  BASICTOOL     -1.0          1.0           -1.0          0.654         -3.196        0.006         0.803         -1.552        0.005         0.798         -1.644        0.005         26138.0       0.0           
0.05   0.048  BASICTOOL     -1.0          1.0           0.0           0.674         -2.414        0.004         0.815         -1.184        0.003         0.816         -1.229        0.003         33851.0       0.0           
0.06   0.048  BASICTOOL     -1.0          1.0           0.0           0.709         -1.683        0.002         0.835         -0.808        0.002         0.841         -0.874        0.002         33863.0       0.0           
0.07   0.048  BASICTOOL     -1.0          1.0           0.0           0.731         -1.101        0.002         0.846         -0.506        0.001         0.859         -0.594        0.001         34006.0       0.0           
0.08   0.048  BASICTOOL     -1.0          1.0           0.0           0.762         -0.601        0.001         0.86          -0.233        0.001         0.88          -0.368        0.001         34873.0       0.0           
0.09   0.048  BASICTOOL     -1.0          1.0           0.0           0.768         -0.32         0.001         0.86          -0.072        0.001         0.888         -0.248        0.001         36103.0       0.0           
0.1    0.048  BASICTOOL     -1.0          1.0           0.0           0.747         -0.093        0.001         0.844         0.075         0.001         0.881         -0.168        0.0           38240.0       0.0           
-1     0.049  SCOPA         -1.0          1.0           0.0           0.752         -0.278        0.001         0.863         0.004         0.002         0.873         -0.281        0.0           42846.0       0.0           
0.0    0.049  BASICTOOL     -1.0          1.0           -1.0          0.435         -8.117        0.015         0.654         -3.968        0.01          0.652         -4.149        0.01          21825.0       0.0           
0.01   0.049  BASICTOOL     -1.0          1.0           -1.0          0.435         -8.117        0.015         0.654         -3.968        0.01          0.652         -4.149        0.01          21825.0       0.0           
0.02   0.049  BASICTOOL     -1.0          1.0           -1.0          0.478         -7.054        0.014         0.681         -3.458        0.009         0.68          -3.596        0.01          21825.0       0.0           
0.03   0.049  BASICTOOL     -1.0          1.0           -1.0          0.535         -4.674        0.008         0.73          -2.309        0.006         0.731         -2.365        0.006         22130.0       0.0           
0.04   0.049  BASICTOOL     -1.0          1.0           -1.0          0.647         -3.296        0.006         0.797         -1.593        0.005         0.794         -1.702        0.005         25872.0       0.0           
0.05   0.049  BASICTOOL     -1.0          1.0           0.0           0.665         -2.528        0.004         0.813         -1.213        0.003         0.809         -1.315        0.003         33646.0       0.0           
0.06   0.049  BASICTOOL     -1.0          1.0           0.0           0.701         -1.771        0.003         0.832         -0.854        0.002         0.836         -0.916        0.002         33669.0       0.0           
0.07   0.049  BASICTOOL     -1.0          1.0           0.0           0.725         -1.152        0.002         0.843         -0.528        0.001         0.856         -0.624        0.001         33827.0       0.0           
0.08   0.049  BASICTOOL     -1.0          1.0           0.0           0.759         -0.634        0.001         0.858         -0.244        0.001         0.879         -0.39         0.001         34695.0       0.0           
0.09   0.049  BASICTOOL     -1.0          1.0           0.0           0.766         -0.34         0.001         0.86          -0.076        0.001         0.887         -0.264        0.001         35872.0       0.0           
0.1    0.049  BASICTOOL     -1.0          1.0           0.0           0.743         -0.123        0.001         0.843         0.065         0.001         0.879         -0.189        0.001         38141.0       0.0           
-1     0.05   SCOPA         -1.0          1.0           0.0           0.75          -0.281        0.001         0.859         -0.001        0.002         0.874         -0.28         0.0           42753.0       0.0           
0.0    0.05   BASICTOOL     -1.0          1.0           0.0           0.431         -8.129        0.015         0.652         -4.008        0.01          0.646         -4.121        0.01          21575.0       0.0           
0.01   0.05   BASICTOOL     -1.0          1.0           0.0           0.431         -8.129        0.015         0.652         -4.008        0.01          0.646         -4.121        0.01          21575.0       0.0           
0.02   0.05   BASICTOOL     -1.0          1.0           0.0           0.476         -7.043        0.014         0.68          -3.489        0.009         0.675         -3.555        0.01          21575.0       0.0           
0.03   0.05   BASICTOOL     -1.0          1.0           0.0           0.532         -4.696        0.008         0.732         -2.321        0.006         0.726         -2.375        0.006         21875.0       0.0           
0.04   0.05   BASICTOOL     -1.0          1.0           0.0           0.645         -3.318        0.007         0.797         -1.621        0.005         0.794         -1.698        0.005         25645.0       0.0           
0.05   0.05   BASICTOOL     -1.0          1.0           0.0           0.663         -2.546        0.004         0.809         -1.237        0.003         0.81          -1.309        0.003         33551.0       0.0           
0.06   0.05   BASICTOOL     -1.0          1.0           0.0           0.699         -1.805        0.003         0.829         -0.872        0.002         0.835         -0.934        0.002         33574.0       0.0           
0.07   0.05   BASICTOOL     -1.0          1.0           0.0           0.721         -1.197        0.002         0.84          -0.551        0.001         0.854         -0.646        0.002         33722.0       0.0           
0.08   0.05   BASICTOOL     -1.0          1.0           0.0           0.753         -0.665        0.001         0.855         -0.259        0.001         0.876         -0.406        0.001         34568.0       0.0           
0.09   0.05   BASICTOOL     -1.0          1.0           0.0           0.761         -0.361        0.001         0.854         -0.094        0.001         0.886         -0.268        0.001         35854.0       0.0           
0.1    0.05   BASICTOOL     -1.0          1.0           0.0           0.739         -0.13         0.001         0.838         0.06          0.001         0.877         -0.191        0.0           38082.0       0.0           
-1     0.051000000000000004SCOPA         -1.0          1.0           0.0           0.742         -0.257        0.001         0.855         0.029         0.002         0.87          -0.286        0.0           42642.0       0.0           
0.0    0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.423         -8.358        0.015         0.637         -4.183        0.01          0.648         -4.176        0.011         21187.0       0.0           
0.01   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.423         -8.358        0.015         0.637         -4.183        0.01          0.648         -4.176        0.011         21187.0       0.0           
0.02   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.464         -7.304        0.015         0.663         -3.664        0.01          0.675         -3.64         0.01          21187.0       0.0           
0.03   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.522         -4.878        0.009         0.719         -2.425        0.006         0.725         -2.453        0.007         21494.0       0.0           
0.04   0.051000000000000004BASICTOOL     -1.0          1.0           -1.0          0.627         -3.534        0.007         0.782         -1.733        0.005         0.786         -1.801        0.005         25295.0       0.0           
0.05   0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.652         -2.641        0.004         0.805         -1.248        0.003         0.802         -1.393        0.003         33234.0       0.0           
0.06   0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.692         -1.84         0.003         0.828         -0.852        0.002         0.83          -0.988        0.002         33256.0       0.0           
0.07   0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.717         -1.227        0.002         0.84          -0.549        0.001         0.85          -0.678        0.002         33413.0       0.0           
0.08   0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.752         -0.694        0.001         0.854         -0.267        0.001         0.875         -0.427        0.001         34309.0       0.0           
0.09   0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.758         -0.39         0.001         0.854         -0.089        0.001         0.883         -0.301        0.001         35590.0       0.0           
0.1    0.051000000000000004BASICTOOL     -1.0          1.0           0.0           0.736         -0.162        0.001         0.837         0.05          0.001         0.877         -0.213        0.001         37933.0       0.0           
-1     0.052000000000000005SCOPA         -1.0          1.0           0.0           0.742         -0.308        0.001         0.858         -0.006        0.002         0.866         -0.302        0.0           42477.0       0.0           
0.0    0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.419         -8.598        0.016         0.633         -4.342        0.011         0.639         -4.256        0.011         20925.0       0.0           
0.01   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.419         -8.598        0.016         0.633         -4.342        0.011         0.639         -4.256        0.011         20925.0       0.0           
0.02   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.462         -7.522        0.015         0.661         -3.808        0.01          0.666         -3.714        0.01          20925.0       0.0           
0.03   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.517         -5.046        0.009         0.714         -2.565        0.007         0.718         -2.481        0.007         21200.0       0.0           
0.04   0.052000000000000005BASICTOOL     -1.0          1.0           -1.0          0.628         -3.59         0.007         0.781         -1.803        0.005         0.784         -1.787        0.005         24976.0       0.0           
0.05   0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.648         -2.741        0.004         0.801         -1.341        0.003         0.799         -1.4          0.003         33075.0       0.0           
0.06   0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.686         -1.948        0.003         0.823         -0.941        0.002         0.826         -1.007        0.002         33093.0       0.0           
0.07   0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.712         -1.307        0.002         0.837         -0.615        0.002         0.847         -0.692        0.002         33261.0       0.0           
0.08   0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.749         -0.736        0.001         0.853         -0.293        0.001         0.872         -0.443        0.001         34193.0       0.0           
0.09   0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.757         -0.439        0.001         0.856         -0.131        0.001         0.881         -0.307        0.001         35508.0       0.0           
0.1    0.052000000000000005BASICTOOL     -1.0          1.0           0.0           0.738         -0.188        0.001         0.841         0.035         0.001         0.873         -0.223        0.001         37871.0       0.0           
-1     0.053  SCOPA         -1.0          1.0           0.0           0.736         -0.312        0.001         0.852         -0.012        0.002         0.864         -0.3          0.0           42178.0       0.0           
0.0    0.053  BASICTOOL     -1.0          1.0           -1.0          0.409         -8.603        0.016         0.634         -4.23         0.011         0.629         -4.373        0.011         20480.0       0.0           
0.01   0.053  BASICTOOL     -1.0          1.0           -1.0          0.409         -8.603        0.016         0.634         -4.23         0.011         0.629         -4.373        0.011         20480.0       0.0           
0.02   0.053  BASICTOOL     -1.0          1.0           -1.0          0.45          -7.56         0.015         0.661         -3.683        0.01          0.654         -3.877        0.011         20480.0       0.0           
0.03   0.053  BASICTOOL     -1.0          1.0           -1.0          0.504         -5.129        0.009         0.712         -2.523        0.007         0.706         -2.606        0.007         20774.0       0.0           
0.04   0.053  BASICTOOL     -1.0          1.0           -1.0          0.617         -3.703        0.007         0.78          -1.774        0.005         0.772         -1.929        0.005         24742.0       0.0           
0.05   0.053  BASICTOOL     -1.0          1.0           0.0           0.635         -2.876        0.004         0.796         -1.36         0.003         0.789         -1.516        0.003         32878.0       0.0           
0.06   0.053  BASICTOOL     -1.0          1.0           0.0           0.676         -2.05         0.003         0.817         -0.981        0.002         0.818         -1.069        0.002         32892.0       0.0           
0.07   0.053  BASICTOOL     -1.0          1.0           0.0           0.702         -1.375        0.002         0.83          -0.628        0.002         0.841         -0.747        0.002         33042.0       0.0           
0.08   0.053  BASICTOOL     -1.0          1.0           0.0           0.738         -0.807        0.001         0.846         -0.335        0.001         0.867         -0.472        0.001         33981.0       0.0           
0.09   0.053  BASICTOOL     -1.0          1.0           0.0           0.748         -0.484        0.001         0.848         -0.152        0.001         0.876         -0.332        0.001         35323.0       0.0           
0.1    0.053  BASICTOOL     -1.0          1.0           0.0           0.731         -0.236        0.001         0.835         0.003         0.001         0.871         -0.239        0.001         37755.0       0.0           
-1     0.054  SCOPA         -1.0          1.0           0.0           0.734         -0.313        0.001         0.85          -0.012        0.002         0.865         -0.302        0.0           42082.0       0.0           
0.0    0.054  BASICTOOL     -1.0          1.0           -1.0          0.404         -8.787        0.017         0.629         -4.363        0.011         0.627         -4.424        0.011         20244.0       0.0           
0.01   0.054  BASICTOOL     -1.0          1.0           -1.0          0.404         -8.787        0.017         0.629         -4.363        0.011         0.627         -4.424        0.011         20244.0       0.0           
0.02   0.054  BASICTOOL     -1.0          1.0           -1.0          0.446         -7.717        0.016         0.656         -3.844        0.01          0.653         -3.873        0.01          20244.0       0.0           
0.03   0.054  BASICTOOL     -1.0          1.0           -1.0          0.501         -5.246        0.01          0.708         -2.614        0.007         0.704         -2.632        0.007         20583.0       0.0           
0.04   0.054  BASICTOOL     -1.0          1.0           -1.0          0.614         -3.798        0.007         0.776         -1.874        0.005         0.772         -1.925        0.006         24439.0       0.0           
0.05   0.054  BASICTOOL     -1.0          1.0           0.0           0.634         -2.918        0.004         0.792         -1.435        0.003         0.791         -1.483        0.003         32628.0       0.0           
0.06   0.054  BASICTOOL     -1.0          1.0           0.0           0.674         -2.119        0.003         0.816         -1.021        0.002         0.817         -1.097        0.003         32649.0       0.0           
0.07   0.054  BASICTOOL     -1.0          1.0           0.0           0.701         -1.438        0.002         0.832         -0.662        0.002         0.838         -0.776        0.002         32794.0       0.0           
0.08   0.054  BASICTOOL     -1.0          1.0           0.0           0.74          -0.844        0.001         0.85          -0.352        0.001         0.865         -0.493        0.001         33834.0       0.0           
0.09   0.054  BASICTOOL     -1.0          1.0           0.0           0.75          -0.518        0.001         0.852         -0.167        0.001         0.875         -0.351        0.001         35186.0       0.0           
0.1    0.054  BASICTOOL     -1.0          1.0           0.0           0.731         -0.261        0.001         0.838         -0.017        0.001         0.869         -0.244        0.001         37648.0       0.0           
-1     0.055  SCOPA         -1.0          1.0           0.0           0.727         -0.313        0.001         0.848         0.001         0.002         0.859         -0.314        0.0           42071.0       0.0           
0.0    0.055  BASICTOOL     -1.0          1.0           -1.0          0.401         -8.751        0.017         0.629         -4.274        0.011         0.621         -4.477        0.011         20030.0       0.0           
0.01   0.055  BASICTOOL     -1.0          1.0           -1.0          0.401         -8.751        0.017         0.629         -4.274        0.011         0.621         -4.477        0.011         20030.0       0.0           
0.02   0.055  BASICTOOL     -1.0          1.0           -1.0          0.442         -7.725        0.016         0.654         -3.79         0.01          0.648         -3.936        0.011         20030.0       0.0           
0.03   0.055  BASICTOOL     -1.0          1.0           -1.0          0.498         -5.238        0.01          0.706         -2.579        0.007         0.702         -2.659        0.007         20352.0       0.0           
0.04   0.055  BASICTOOL     -1.0          1.0           -1.0          0.605         -3.932        0.008         0.771         -1.905        0.006         0.765         -2.027        0.006         24354.0       0.0           
0.05   0.055  BASICTOOL     -1.0          1.0           0.0           0.623         -3.045        0.004         0.787         -1.469        0.003         0.781         -1.576        0.003         32589.0       0.0           
0.06   0.055  BASICTOOL     -1.0          1.0           0.0           0.662         -2.189        0.003         0.811         -1.055        0.002         0.809         -1.134        0.003         32614.0       0.0           
0.07   0.055  BASICTOOL     -1.0          1.0           0.0           0.689         -1.509        0.002         0.825         -0.713        0.002         0.832         -0.796        0.002         32793.0       0.0           
0.08   0.055  BASICTOOL     -1.0          1.0           0.0           0.727         -0.91         0.001         0.842         -0.393        0.001         0.858         -0.517        0.001         33755.0       0.0           
0.09   0.055  BASICTOOL     -1.0          1.0           0.0           0.739         -0.564        0.001         0.847         -0.188        0.001         0.868         -0.376        0.001         35149.0       0.0           
0.1    0.055  BASICTOOL     -1.0          1.0           0.0           0.722         -0.272        0.001         0.833         -0.015        0.001         0.864         -0.257        0.001         37612.0       0.0           
-1     0.056  SCOPA         -1.0          1.0           0.0           0.724         -0.35         0.001         0.844         -0.033        0.002         0.859         -0.317        0.0           41987.0       0.0           
0.0    0.056  BASICTOOL     -1.0          1.0           -1.0          0.397         -8.942        0.017         0.618         -4.429        0.011         0.621         -4.513        0.012         19770.0       0.0           
0.01   0.056  BASICTOOL     -1.0          1.0           -1.0          0.397         -8.942        0.017         0.618         -4.429        0.011         0.621         -4.513        0.012         19770.0       0.0           
0.02   0.056  BASICTOOL     -1.0          1.0           -1.0          0.434         -7.951        0.016         0.643         -3.943        0.011         0.646         -4.009        0.011         19770.0       0.0           
0.03   0.056  BASICTOOL     -1.0          1.0           -1.0          0.488         -5.42         0.01          0.697         -2.665        0.007         0.697         -2.754        0.008         20085.0       0.0           
0.04   0.056  BASICTOOL     -1.0          1.0           -1.0          0.592         -4.069        0.008         0.763         -1.93         0.005         0.757         -2.139        0.006         24044.0       0.0           
0.05   0.056  BASICTOOL     -1.0          1.0           0.0           0.615         -3.171        0.004         0.779         -1.506        0.003         0.777         -1.664        0.004         32377.0       0.0           
0.06   0.056  BASICTOOL     -1.0          1.0           0.0           0.656         -2.28         0.003         0.803         -1.088        0.002         0.807         -1.192        0.003         32406.0       0.0           
0.07   0.056  BASICTOOL     -1.0          1.0           0.0           0.683         -1.572        0.002         0.816         -0.745        0.002         0.831         -0.827        0.002         32581.0       0.0           
0.08   0.056  BASICTOOL     -1.0          1.0           0.0           0.723         -0.965        0.001         0.836         -0.429        0.001         0.857         -0.536        0.001         33603.0       0.0           
0.09   0.056  BASICTOOL     -1.0          1.0           0.0           0.733         -0.607        0.001         0.84          -0.237        0.001         0.868         -0.37         0.001         35013.0       0.0           
0.1    0.056  BASICTOOL     -1.0          1.0           0.0           0.718         -0.324        0.001         0.828         -0.062        0.001         0.864         -0.262        0.001         37556.0       0.0           
-1     0.057  SCOPA         -1.0          1.0           0.0           0.717         -0.372        0.001         0.844         -0.037        0.002         0.853         -0.335        0.0           41736.0       0.0           
0.0    0.057  BASICTOOL     -1.0          1.0           -1.0          0.382         -9.079        0.017         0.611         -4.511        0.011         0.609         -4.568        0.011         19657.0       0.0           
0.01   0.057  BASICTOOL     -1.0          1.0           -1.0          0.382         -9.079        0.017         0.611         -4.511        0.011         0.609         -4.568        0.011         19657.0       0.0           
0.02   0.057  BASICTOOL     -1.0          1.0           -1.0          0.42          -8.128        0.016         0.634         -4.057        0.011         0.634         -4.071        0.011         19657.0       0.0           
0.03   0.057  BASICTOOL     -1.0          1.0           -1.0          0.473         -5.609        0.01          0.686         -2.814        0.007         0.688         -2.795        0.007         19957.0       0.0           
0.04   0.057  BASICTOOL     -1.0          1.0           -1.0          0.588         -4.136        0.008         0.758         -2.01         0.006         0.754         -2.126        0.006         23854.0       0.0           
0.05   0.057  BASICTOOL     -1.0          1.0           0.0           0.61          -3.206        0.004         0.779         -1.541        0.003         0.771         -1.665        0.003         32109.0       0.0           
0.06   0.057  BASICTOOL     -1.0          1.0           0.0           0.651         -2.33         0.003         0.805         -1.105        0.002         0.8           -1.224        0.003         32140.0       0.0           
0.07   0.057  BASICTOOL     -1.0          1.0           0.0           0.678         -1.603        0.002         0.82          -0.736        0.002         0.824         -0.867        0.002         32321.0       0.0           
0.08   0.057  BASICTOOL     -1.0          1.0           0.0           0.722         -0.972        0.001         0.84          -0.413        0.001         0.854         -0.559        0.001         33341.0       0.0           
0.09   0.057  BASICTOOL     -1.0          1.0           0.0           0.735         -0.626        0.001         0.844         -0.23         0.001         0.866         -0.396        0.001         34813.0       0.0           
0.1    0.057  BASICTOOL     -1.0          1.0           0.0           0.716         -0.355        0.001         0.828         -0.064        0.001         0.861         -0.291        0.001         37371.0       0.0           
-1     0.058  SCOPA         -1.0          1.0           0.0           0.717         -0.325        0.001         0.841         0.003         0.002         0.852         -0.328        0.0           41570.0       0.0           
0.0    0.058  BASICTOOL     -1.0          1.0           0.0           0.384         -9.2          0.018         0.612         -4.594        0.012         0.611         -4.606        0.012         19141.0       0.0           
0.01   0.058  BASICTOOL     -1.0          1.0           0.0           0.384         -9.2          0.018         0.612         -4.594        0.012         0.611         -4.606        0.012         19141.0       0.0           
0.02   0.058  BASICTOOL     -1.0          1.0           0.0           0.421         -8.24         0.017         0.636         -4.121        0.011         0.636         -4.119        0.011         19141.0       0.0           
0.03   0.058  BASICTOOL     -1.0          1.0           0.0           0.473         -5.729        0.011         0.687         -2.864        0.008         0.687         -2.865        0.008         19438.0       0.0           
0.04   0.058  BASICTOOL     -1.0          1.0           0.0           0.583         -4.295        0.008         0.753         -2.139        0.006         0.752         -2.155        0.006         23394.0       0.0           
0.05   0.058  BASICTOOL     -1.0          1.0           0.0           0.602         -3.438        0.005         0.768         -1.688        0.003         0.767         -1.751        0.004         31858.0       0.0           
0.06   0.058  BASICTOOL     -1.0          1.0           0.0           0.643         -2.561        0.004         0.795         -1.247        0.003         0.796         -1.313        0.003         31884.0       0.0           
0.07   0.058  BASICTOOL     -1.0          1.0           0.0           0.672         -1.798        0.003         0.813         -0.858        0.002         0.819         -0.94         0.002         32056.0       0.0           
0.08   0.058  BASICTOOL     -1.0          1.0           0.0           0.714         -1.125        0.002         0.833         -0.517        0.001         0.848         -0.608        0.001         33109.0       0.0           
0.09   0.058  BASICTOOL     -1.0          1.0           0.0           0.728         -0.72         0.001         0.839         -0.287        0.001         0.86          -0.433        0.001         34603.0       0.0           
0.1    0.058  BASICTOOL     -1.0          1.0           0.0           0.712         -0.401        0.001         0.827         -0.095        0.001         0.858         -0.306        0.001         37237.0       0.0           
-1     0.059000000000000004SCOPA         -1.0          1.0           0.0           0.722         -0.308        0.001         0.844         0.017         0.002         0.857         -0.325        0.0           40325.0       0.0           
0.0    0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.375         -9.416        0.018         0.605         -4.665        0.012         0.605         -4.751        0.012         18953.0       0.0           
0.01   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.375         -9.416        0.018         0.605         -4.665        0.012         0.605         -4.751        0.012         18953.0       0.0           
0.02   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.41          -8.47         0.018         0.628         -4.2          0.011         0.628         -4.271        0.012         18953.0       0.0           
0.03   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.462         -5.879        0.011         0.681         -2.896        0.008         0.678         -2.982        0.008         19212.0       0.0           
0.04   0.059000000000000004BASICTOOL     -1.0          1.0           -1.0          0.577         -4.439        0.009         0.747         -2.183        0.006         0.749         -2.256        0.006         23231.0       0.0           
0.05   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.6           -3.42         0.005         0.768         -1.684        0.004         0.769         -1.736        0.004         31699.0       0.0           
0.06   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.642         -2.491        0.004         0.794         -1.222        0.003         0.8           -1.268        0.003         31727.0       0.0           
0.07   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.672         -1.731        0.002         0.81          -0.832        0.002         0.823         -0.899        0.002         31906.0       0.0           
0.08   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.716         -1.086        0.002         0.833         -0.488        0.001         0.853         -0.598        0.001         32997.0       0.0           
0.09   0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.729         -0.708        0.001         0.839         -0.275        0.001         0.863         -0.432        0.001         34469.0       0.0           
0.1    0.059000000000000004BASICTOOL     -1.0          1.0           0.0           0.712         -0.417        0.001         0.827         -0.101        0.001         0.857         -0.316        0.001         37169.0       0.0           
-1     0.06   SCOPA         -1.0          1.0           0.0           0.714         -0.345        0.001         0.838         -0.013        0.002         0.853         -0.332        0.0           40046.0       0.0           
0.0    0.06   BASICTOOL     -1.0          1.0           -1.0          0.376         -9.307        0.018         0.605         -4.602        0.012         0.603         -4.705        0.012         18838.0       0.0           
0.01   0.06   BASICTOOL     -1.0          1.0           -1.0          0.376         -9.307        0.018         0.605         -4.602        0.012         0.603         -4.705        0.012         18838.0       0.0           
0.02   0.06   BASICTOOL     -1.0          1.0           -1.0          0.41          -8.445        0.018         0.627         -4.18         0.011         0.625         -4.265        0.012         18838.0       0.0           
0.03   0.06   BASICTOOL     -1.0          1.0           -1.0          0.462         -5.876        0.011         0.678         -2.93         0.008         0.676         -2.947        0.008         19168.0       0.0           
0.04   0.06   BASICTOOL     -1.0          1.0           -1.0          0.567         -4.535        0.009         0.743         -2.234        0.006         0.738         -2.301        0.006         23097.0       0.0           
0.05   0.06   BASICTOOL     -1.0          1.0           0.0           0.589         -3.565        0.005         0.762         -1.751        0.004         0.761         -1.814        0.004         31436.0       0.0           
0.06   0.06   BASICTOOL     -1.0          1.0           0.0           0.631         -2.621        0.004         0.787         -1.285        0.003         0.791         -1.335        0.003         31465.0       0.0           
0.07   0.06   BASICTOOL     -1.0          1.0           0.0           0.662         -1.833        0.003         0.806         -0.878        0.002         0.815         -0.955        0.002         31623.0       0.0           
0.08   0.06   BASICTOOL     -1.0          1.0           0.0           0.707         -1.145        0.002         0.827         -0.522        0.001         0.846         -0.623        0.001         32739.0       0.0           
0.09   0.06   BASICTOOL     -1.0          1.0           0.0           0.721         -0.748        0.001         0.833         -0.294        0.001         0.859         -0.454        0.001         34237.0       0.0           
0.1    0.06   BASICTOOL     -1.0          1.0           0.0           0.705         -0.44         0.001         0.821         -0.113        0.001         0.854         -0.327        0.001         36937.0       0.0           
-1     0.061  SCOPA         -1.0          1.0           0.0           0.704         -0.414        0.001         0.834         -0.062        0.002         0.844         -0.351        0.0           41048.0       0.0           
0.0    0.061  BASICTOOL     -1.0          1.0           -1.0          0.365         -9.555        0.019         0.598         -4.736        0.012         0.592         -4.819        0.012         18331.0       0.0           
0.01   0.061  BASICTOOL     -1.0          1.0           -1.0          0.365         -9.555        0.019         0.598         -4.736        0.012         0.592         -4.819        0.012         18331.0       0.0           
0.02   0.061  BASICTOOL     -1.0          1.0           -1.0          0.397         -8.677        0.018         0.618         -4.32         0.012         0.615         -4.357        0.012         18331.0       0.0           
0.03   0.061  BASICTOOL     -1.0          1.0           -1.0          0.451         -6.058        0.012         0.67          -3.032        0.008         0.667         -3.027        0.008         18635.0       0.0           
0.04   0.061  BASICTOOL     -1.0          1.0           -1.0          0.562         -4.609        0.009         0.737         -2.3          0.006         0.736         -2.309        0.006         22658.0       0.0           
0.05   0.061  BASICTOOL     -1.0          1.0           0.0           0.583         -3.627        0.005         0.758         -1.781        0.004         0.753         -1.846        0.004         31230.0       0.0           
0.06   0.061  BASICTOOL     -1.0          1.0           0.0           0.624         -2.68         0.004         0.782         -1.318        0.003         0.784         -1.362        0.003         31258.0       0.0           
